,WS,WH,WP
0,8.978572775757584,6.260096549987793,16.5721378326416
1,8.956011903456536,2.4005165100097656,12.640003204345703
2,9.078721078069846,2.3470981121063232,12.606769561767578
3,8.957793370340502,2.2968060970306396,12.575533866882324
4,9.066710625386184,1.9745287895202637,12.5795316696167
5,9.097961923782043,2.980778932571411,12.938362121582031
6,9.04549873118319,1.968412160873413,6.5633864402771
7,8.922720971455963,1.9870338439941406,13.39339542388916
8,8.967707406390078,1.3189642429351807,11.09798526763916
9,8.986781436388036,1.3593339920043945,13.596050262451172
10,9.068744099157394,3.564846992492676,11.906600952148438
11,8.964200699105286,1.3053717613220215,13.607294082641602
12,9.033072517459972,1.1627869606018066,14.183521270751953
13,8.999513321144049,3.761122226715088,10.825114250183105
14,8.962990649569015,2.247873306274414,6.757294178009033
15,8.925011837031995,4.016932487487793,11.457314491271973
16,9.041960329109685,2.704036235809326,11.66596508026123
17,8.977203148117104,1.16074800491333,12.002805709838867
18,9.002577221829469,0.7308182716369629,13.126272201538086
19,9.079582417499454,1.1209220886230469,10.778136253356934
20,9.015522099687582,4.655642509460449,12.11400318145752
21,8.924441035710823,3.7577242851257324,11.901603698730469
22,9.026902997873687,3.5829250812530518,10.553993225097656
23,9.060930735482263,3.622614860534668,9.65217113494873
24,9.042641806861933,1.8188951015472412,7.832784175872803
25,9.076116276422667,1.5456864833831787,7.116124153137207
26,9.072349652814472,1.856410264968872,10.367081642150879
27,8.907297182438471,1.8821001052856445,12.050033569335938
28,8.93925479136166,1.849614143371582,11.997808456420898
29,8.986823595566792,0.9621620178222656,12.360635757446289
30,8.90747327654182,1.2371375560760498,6.3552350997924805
31,9.042322678040508,1.5032780170440674,9.921293258666992
32,8.959474245493805,0.7174978256225586,9.319578170776367
33,9.015321166484135,0.7087984085083008,9.235868453979492
34,8.955856954989036,0.6730504035949707,8.89927864074707
35,8.974438515269906,0.8933842182159424,9.01622200012207
36,8.95903135766459,0.8750343322753906,12.355888366699219
37,8.924111737183614,0.9268217086791992,11.879613876342773
38,9.06659128496615,1.2737014293670654,4.742500305175781
39,8.960329372203764,0.7529740333557129,10.022745132446289
40,9.03356052734917,1.2210984230041504,9.795352935791016
41,8.90809308861245,1.1243202686309814,7.624882698059082
42,8.965183221104825,0.9319868087768555,8.693625450134277
43,9.011040518186768,2.5346741676330566,10.374828338623047
44,9.036426147022931,2.004432201385498,10.796128273010254
45,9.027858084409875,1.952101230621338,10.798127174377441
46,8.95760503047087,2.2085909843444824,7.693100452423096
47,9.09972257792166,1.1754279136657715,9.607691764831543
48,8.98869648407156,1.1468837261199951,9.524731636047363
49,9.088146076603673,0.6514382362365723,8.160378456115723
50,8.942951828575092,1.075115442276001,8.64689826965332
51,8.936204729485445,1.1892921924591064,8.421754837036133
52,8.939807119252308,1.0694067478179932,8.546695709228516
53,8.926879832575668,0.9027631282806396,7.749323844909668
54,9.042341466220478,1.3332364559173584,5.070095062255859
55,9.001578613410956,0.6400208473205566,8.626407623291016
56,8.953039448184608,0.7396535873413086,8.402263641357422
57,8.950068273258893,1.231292963027954,5.905198574066162
58,8.920450200595313,1.230069637298584,8.068172454833984
59,8.905419750441382,1.4285194873809814,8.070171356201172
60,8.946491086503482,1.4933555126190186,8.251335144042969
61,9.069392705875577,1.4618210792541504,8.257582664489746
62,8.938495952722434,0.8390145301818848,9.11992359161377
63,9.015296598060004,1.7342140674591064,6.274773120880127
64,8.973608859042361,1.5484051704406738,7.249810695648193
65,9.035625620312151,1.0997178554534912,8.548694610595703
66,9.045287589535063,1.1752920150756836,9.722137451171875
67,9.056108196209507,1.1989428997039795,9.815343856811523
68,8.966002551672304,0.8331694602966309,8.69162654876709
69,8.91291660788369,0.7705082893371582,8.318304061889648
70,9.013551241641801,1.4811222553253174,12.337146759033203
71,8.944465238630128,0.9662399291992188,9.795352935791016
72,9.038771437113839,1.005929708480835,9.713142395019531
73,9.099682377559708,1.3375859260559082,4.446890354156494
74,8.996905838308388,1.643416404724121,9.979764938354492
75,8.939569244572452,1.4340925216674805,9.769865036010742
76,8.997650507036015,1.4062278270721436,14.597574234008789
77,9.04616205824517,1.255079746246338,13.083292961120605
78,8.999516300787343,1.2722063064575195,12.992586135864258
79,8.951886154492765,3.581022262573242,12.226449966430664
80,8.962448857756653,2.7952418327331543,12.444596290588379
81,9.01439335246782,3.6604020595550537,9.460262298583984
82,8.940053865225362,2.127579927444458,9.567710876464844
83,9.02922863718032,1.8515169620513916,8.302061080932617
84,9.052177152835295,1.3084981441497803,11.542274475097656
85,8.914513021431844,1.7937490940093994,11.455815315246582
86,8.906947237720685,1.4349079132080078,11.3518648147583
87,8.92171152431332,1.6126973628997803,9.936785697937012
88,8.968285477305797,2.6745407581329346,7.83478307723999
89,9.052988163829646,1.5927164554595947,10.721163749694824
90,8.907852650157144,2.642326593399048,11.132718086242676
91,8.988715796839198,3.7240147590637207,8.184866905212402
92,8.966709590864664,2.387467861175537,10.463286399841309
93,9.020866791789102,2.614597797393799,9.826587677001953
94,8.994820988289256,3.564846992492676,8.829561233520508
95,8.95566483701962,2.672501802444458,12.244940757751465
96,9.059191177632245,2.781921148300171,7.090136528015137
97,8.961605015250965,2.979555606842041,7.523680686950684
98,9.018802398400927,3.7921130657196045,8.557939529418945
99,8.928434879696871,2.5872771739959717,10.112202644348145
100,9.065705888799421,2.458284616470337,9.948030471801758
101,8.955087140755381,0.9674632549285889,11.651222229003906
102,9.095825761887903,3.950465202331543,14.78398609161377
103,8.976383723122389,3.931164026260376,13.4056396484375
104,8.910028720147674,2.0055196285247803,10.387072563171387
105,8.953448032199402,1.340712308883667,5.587849140167236
106,8.993606852874208,1.2643225193023682,5.460909366607666
107,9.08205125106129,1.0615229606628418,9.764617919921875
108,9.013129554398224,2.0950939655303955,16.247291564941406
