,WS,WH,WP
0,12.980826415676843,1.9807813167572021,10.563238143920898
1,12.911654158837878,6.130424499511719,11.38110065460205
2,12.921730211641423,3.383523464202881,8.617911338806152
3,12.921374715525484,3.082042694091797,12.69422721862793
4,13.00177922790552,3.1173830032348633,12.407613754272461
5,13.041926976152547,2.2970778942108154,14.982391357421875
6,12.939159952190332,2.529780864715576,15.024871826171875
7,13.04340847548702,1.4805786609649658,5.068095684051514
8,12.956720168158707,1.5512595176696777,5.094583034515381
9,12.94732671440408,1.7415540218353271,5.5368733406066895
10,12.96062205335286,2.280087471008301,12.665491104125977
11,12.988751920906623,1.9019451141357422,12.089264869689941
12,13.061447189655668,1.9027605056762695,12.078519821166992
13,13.050039575414187,1.828953504562378,12.444096565246582
14,13.023499375477265,1.2628273963928223,9.110177993774414
15,13.001451019975718,1.7646610736846924,13.069299697875977
16,12.99343963745887,2.5255672931671143,9.931538581848145
17,12.974923924134819,2.845669746398926,9.430026054382324
18,12.91901438558245,2.0840840339660645,11.463810920715332
19,13.033547512631836,1.8073415756225586,10.634204864501953
20,12.904315957335958,2.24814510345459,11.930089950561523
21,12.947951017780081,1.4607336521148682,14.227499961853027
22,13.052336065203221,1.4680736064910889,14.056081771850586
23,13.07848569949116,1.4740543365478516,13.843182563781738
24,13.047953710284093,1.308905839920044,12.828913688659668
25,12.934476119512183,0.7200803756713867,10.494521141052246
26,13.04658550634934,1.2417590618133545,12.501818656921387
27,12.929020363013057,2.411118745803833,13.46511173248291
28,13.069607645325702,1.9765677452087402,7.9802141189575195
29,13.0159475182098,2.20383358001709,11.362608909606934
30,12.93077548869894,2.2954468727111816,11.1287202835083
31,12.99386947697544,1.5456864833831787,10.20016098022461
32,13.044936429323611,2.015713930130005,10.043235778808594
33,13.070467938471808,0.9652884006500244,4.7717366218566895
34,13.049500516641718,0.945171594619751,4.795724868774414
35,12.996597001081673,0.9253265857696533,4.810967922210693
36,12.998720047849401,0.9041223526000977,10.001754760742188
37,12.90573743810713,0.9843177795410156,7.512186050415039
38,12.916608198439224,0.976841926574707,8.965246200561523
39,13.054616899160076,1.5074918270111084,9.73513126373291
40,12.966938360379263,0.8581795692443848,11.075495719909668
41,13.036954579728729,1.0442605018615723,10.810871124267578
42,13.059054677203276,0.8841414451599121,10.266379356384277
43,12.922193916230713,1.600600004196167,5.870465278625488
44,12.972960129237494,1.5653955936431885,7.332271575927734
45,12.994113474651181,1.271390676498413,10.962799072265625
46,12.95327009639437,0.7429156303405762,10.744902610778809
47,12.906813353504706,0.9590358734130859,8.898777961730957
48,13.047776193863044,0.7578673362731934,10.968545913696289
49,12.996296307635426,0.8562769889831543,10.901827812194824
50,12.908508877443778,1.6124255657196045,10.165926933288574
51,12.915901077770126,1.5197248458862305,10.128694534301758
52,12.927228264328397,1.6723682880401611,10.338845252990723
53,12.918115898270223,1.304692268371582,11.732184410095215
54,12.929965410855159,2.2910971641540527,8.11614990234375
55,13.086571396715936,2.402555465698242,10.72191333770752
56,12.942042191139961,2.1945908069610596,11.055005073547363
57,13.091891406648914,2.1430752277374268,11.071247100830078
58,12.973164185832514,2.088705539703369,11.072497367858887
59,12.968544725937214,2.2664949893951416,13.005330085754395
60,12.966146694778482,1.754194974899292,6.257781505584717
61,12.988461214030842,2.940953016281128,13.302188873291016
62,12.91454930497924,2.7226579189300537,13.293693542480469
63,13.024571149625261,2.8988163471221924,6.939208030700684
64,13.05075842141057,3.5265164375305176,10.604719161987305
65,12.960811712349615,3.3165125846862793,10.717665672302246
66,13.081228922562778,3.192821502685547,10.764392852783203
67,12.902277901063934,1.0866689682006836,9.860321998596191
68,13.011119530683796,2.9495162963867188,13.832437515258789
69,13.07226896951746,2.9841771125793457,14.44764518737793
70,12.904012450780323,2.820251941680908,13.963624954223633
71,12.99860523918893,2.827455997467041,13.881664276123047
72,13.04202827258677,3.0935964584350586,13.65327262878418
73,13.060380555384432,3.0093231201171875,14.601322174072266
74,12.977890985521444,6.3534770011901855,15.210783004760742
75,13.069335971592682,3.7991809844970703,11.763419151306152
76,13.06736774140808,1.6681547164916992,11.715691566467285
77,13.090947920912868,2.2707085609436035,15.023872375488281
78,13.02004446164843,4.161692142486572,9.817342758178711
79,13.068125255965652,1.4237620830535889,11.056004524230957
80,12.905257342741283,2.440206527709961,14.860199928283691
81,12.948605619846086,2.409759521484375,14.9599027633667
82,13.091037280369484,2.2096784114837646,8.491471290588379
83,12.926798634798558,1.889847755432129,8.543196678161621
84,12.987026047893153,1.7170875072479248,8.586176872253418
85,12.909526745446312,1.263099193572998,10.669188499450684
86,12.96434670831462,1.242438793182373,10.611715316772461
87,12.948323337384268,2.211717367172241,8.620410919189453
88,13.043756600469802,2.2790000438690186,11.400840759277344
89,12.97375950098835,1.6650283336639404,12.243941307067871
90,13.010172834147465,1.7475347518920898,12.338645935058594
91,12.909560938702462,1.6389307975769043,12.175223350524902
92,13.027533669059663,1.866332769393921,13.33492374420166
93,12.94772933920297,2.160473585128784,11.245414733886719
94,13.080575564192232,1.9628393650054932,11.757172584533691
95,13.04647050825343,1.9028964042663574,11.604744911193848
96,13.045656200228166,1.864837646484375,11.499794006347656
97,12.989000703565903,2.4571971893310547,9.262605667114258
98,12.979575517694576,1.8838670253753662,9.318328857421875
99,12.97448112842264,2.4811198711395264,13.676511764526367
100,12.93451962089433,2.351719617843628,10.895331382751465
101,12.936501964698689,2.281038761138916,10.874341011047363
102,13.08468127182294,2.085035562515259,10.878338813781738
103,13.071069514763314,1.2527689933776855,7.593647480010986
