,Apr
376,10.53467434436176
377,9.845452004253602
378,9.19876446995907
379,8.423548352871824
380,7.794379489518517
381,7.068383387750923
382,6.157543186978167
383,5.380664916737762
384,4.666267674924184
385,4.186376878492442
386,3.9316058004313805
387,4.0647656326898005
388,3.7610196314907567
389,3.971354654929896
390,5.3661386757267575
391,6.455422803836269
392,6.667598496314277
393,4.51899939355117
394,1.6463815774083037
395,6.118977896876426
396,9.144604170110672
397,11.666394370399141
398,12.290633576574832
399,11.555870906685259
400,10.812172080765462
401,10.705480167236775
402,10.644197559513183
403,10.70836743478869
404,10.685732645237435
405,10.591626987395472
406,10.879645223969078
407,10.942894130801617
408,11.122648722146506
409,11.804806963552682
410,12.265813698629485
411,12.315736864282302
412,12.206720577234181
413,11.917068317746487
414,11.808539782747966
415,11.519822375162207
416,10.611477975118456
417,9.824792594873458
418,8.91862602437663
419,8.83969081412491
420,9.447676088274052
421,9.814275988213948
422,10.260428117897543
423,10.378211841066712
424,10.309494728896517
425,10.749700246934113
426,11.028971186135863
427,11.014616479825559
428,10.869431348412624
429,10.482839108897938
430,9.201909636531708
431,10.549788469390496
432,11.20015082551676
433,11.392871824753081
434,12.110810719657144
435,11.760039226803427
436,11.820303045657868
437,12.82011942727304
438,13.115663297242495
439,13.261949777743048
440,13.843114488429622
441,13.041053993541459
442,12.417218168153793
443,12.553993019789438
444,12.23750331790864
445,12.856578715957198
446,13.435143665151225
447,12.92293279653402
448,12.157435881660987
449,11.493108736430965
450,11.795307864882819
451,11.669738085479342
452,11.391083752718467
453,10.96556300548776
454,9.177749173743914
455,8.779361580587183
456,8.134297174487516
457,6.8401462588795185
458,6.213176329972909
459,6.083313592676651
460,5.92662053344658
461,6.038392637062762
462,5.972204505228358
463,5.776705926469005
464,5.54348059290558
465,5.494834952411517
466,5.637020612857514
467,5.655620047868137
468,5.304119295233553
469,4.824724574169613
470,5.052304515057281
471,4.885301750895345
472,3.4246328527397134
473,1.704178244642536
474,0.6458104106420911
475,0.9790284992565513
476,2.5532492140661245
477,3.6257605771029056
478,3.562994980170866
479,2.712457321911125
480,3.0963710752190527
481,2.364249076829028
482,0.6164702497058504
483,0.33858938821800405
484,0.5034410673713039
485,1.333837542112619
486,1.6070556028452168
487,2.17800638855567
488,3.0061608146539522
489,2.797781484510042
490,3.9310665157541744
491,5.40082418419652
492,5.482337028171142
493,4.499740334830128
494,3.9938554687296572
495,4.464383252047435
496,4.18670538358659
497,4.173835263076844
498,4.058210496569318
499,3.7360959185410922
500,3.2679128653068044
501,2.462929731296857
502,1.887746912351337
503,1.6094948897398416
504,1.2042568826775146
505,1.298632001744439
506,1.5489072735585578
507,1.8562328314496106
508,2.5130288894695885
509,3.7801928024737816
510,5.0811646340901415
511,6.510953279210062
512,6.953528248807592
513,6.138238141147004
514,3.5539229658999854
515,3.2341488367072575
516,3.7206661443431446
517,3.4122161768567865
518,3.096647016372046
519,3.7285532422723007
520,4.673762887627079
521,4.8091771945034765
522,4.539167331813458
523,4.132847341534823
524,3.481778507182327
525,2.7224215089884076
526,3.055918669553194
527,2.3831095430465985
528,1.598329369088516
529,0.721238991951076
530,1.0098140403185154
531,2.1770033521257157
532,3.4418809441235765
533,4.524537324119123
534,5.460307090509499
535,5.919770450284513
536,5.863239719898904
537,5.456864925772444
538,3.686907954899558
539,3.4868817870597666
540,3.7436286065102578
541,3.842779947457455
542,3.7431808524961836
543,3.179938419481645
544,2.7940040227507588
545,2.7242340693404294
546,2.870159307661102
547,2.6884699646970693
548,2.624638202249218
549,2.961693370434061
550,1.6377198742530628
551,1.9712701146098732
552,2.751321388828516
553,3.9657570260919393
554,5.177419610355137
555,5.86115780468388
556,5.90739660374915
557,5.951289660085316
558,6.443675789162151
559,6.957395610121217
560,6.836837681051912
561,6.692621706897934
562,5.87665813909179
563,5.916894382798615
564,5.122740025633869
565,3.9489237359741463
566,2.797287982342612
567,1.9782691506320151
568,1.7377076060974768
569,2.266944912565214
570,3.3776573036172315
571,4.075519567614472
572,4.451603190717593
573,4.737626436036904
574,3.839221172477875
575,4.373954937428101
576,4.261363704838062
577,3.9657139370264876
578,3.790806206955687
579,3.8062330813858627
580,3.371332120412532
581,2.754605651134793
582,2.5517716928806817
583,2.771358523152861
584,3.021154210490298
585,3.3270353777839987
586,3.346852604616623
587,3.5991872965637945
588,3.8127477858433108
589,4.074110763517788
590,3.785533981473527
591,4.232830730232908
592,5.79333853684418
593,5.771507325977558
594,4.9948858861281735
595,4.3280510127426215
596,3.9952380543532175
597,4.289557738919249
598,3.2310725946078245
599,3.6517790842264204
600,3.7556116374265938
601,3.979826793429989
602,3.578807546538352
603,2.954217553970567
604,3.420920633800324
605,3.627621134731966
606,4.167058374893298
607,4.967264805093317
608,5.346644219338781
609,5.926502927815362
610,6.072997769701602
611,5.4705541978665675
612,4.502757078621024
613,4.1659736514014805
614,3.8088109209506764
615,3.183759143158391
616,2.9996585210739704
617,4.068640724999482
618,5.127268743375184
619,5.493419220827164
620,5.44255125320327
621,5.621134191755624
622,3.8363342330336687
623,5.163119064890628
624,6.594096137369665
625,7.539546926588249
626,7.737175505265947
627,7.5122504117393705
628,7.101705182316385
629,6.782111612760551
630,5.568177671067395
631,4.2435031073530585
632,2.7402356303894875
633,1.2207057926495806
634,1.9556209868588996
635,1.1830004358174824
636,3.273480819791995
637,4.182371059225078
638,4.629263112343767
639,4.883454054803372
640,4.677476035097714
641,4.755367093060081
642,6.453314594467907
643,8.69264672055102
644,9.799574875127842
645,10.44897961657694
646,8.034609620582703
647,9.282156048833773
648,10.93366115687801
649,12.135482669199847
650,13.18781184488457
651,13.927177301108477
652,14.181016211480035
653,13.922187529290406
654,14.688856454539673
655,15.257393806354898
656,16.189633392021218
657,16.74797854077663
658,15.527700402497516
659,15.953626156487074
660,16.367121078891437
661,16.787598938158364
662,16.557215255097315
663,14.33982070578529
664,13.834223198181167
665,13.114788429900868
666,12.349964320748846
667,10.863858309705458
668,8.649748113257603
669,6.830309728153709
670,7.4179110273906534
671,6.967586969346914
672,5.843178575693318
673,5.293394468397316
674,5.789649956323156
675,6.405658501153264
676,6.969840716780736
677,7.210254366716152
678,6.8813344695094125
679,6.727775636697132
680,6.6795447697335595
681,6.386398763856172
682,7.178370189041953
683,6.418655786153311
684,5.941391600549042
685,5.617546676724204
686,5.719261880253746
687,5.438578637241378
688,5.081240152562025
689,4.8519047062734515
690,4.318650674932758
691,4.188494758635353
692,3.9870429612589797
693,3.4948666538695203
694,4.838989006670734
695,3.958669502849971
696,3.628349749826058
697,3.822314843330164
698,4.423708643208239
699,5.144869405355988
700,5.9714181806372455
701,6.505070758721901
702,6.669055685765127
703,6.6452704915064285
704,6.336131062364312
705,5.533193586674814
706,5.102746393851721
707,4.851452509032274
708,4.470532850301574
709,3.7805375713311022
710,2.8902453756559683
711,1.987524044241615
712,1.3673895074858744
713,0.5443793949936615
714,0.2731665722376053
715,0.6009201321396507
716,0.8507378787960037
717,1.2529349470856772
718,2.568808826358592
719,3.0630377348523945
720,15.15726901615079
721,15.748784809436616
722,15.255753505332422
723,15.082257122876266
724,15.071996473438421
725,14.555580159861348
726,13.646750866730091
727,13.307141859278387
728,12.9647438323707
729,12.681059629698213
730,11.90559390136474
731,11.448793357760442
732,11.131189673638405
733,10.924071889424082
734,10.305215883208264
735,9.945200683326497
736,10.236296863210672
737,9.899711574294194
738,9.100306165154356
739,9.094107718532232
740,9.348590092071936
741,9.241380732468317
742,7.705248844357013
743,7.947524535940862
744,7.853155752321539
745,7.594224146880092
746,7.662506191875071
747,7.409893487132254
748,6.751779998750626
749,6.216913201601706
750,6.596545167977794
751,8.53199290110999
752,10.871050172135623
753,12.78968328571624
754,12.684774147716409
755,14.932699972565807
756,17.099233663481886
757,18.885745999042747
758,20.333842236748563
759,21.61453866659844
760,22.21259936151912
761,22.540826021824365
762,22.808060228242784
763,22.955376655398375
764,23.04957328625604
765,23.032280787022305
766,20.262549254744698
767,18.359242600707407
768,16.899876273598917
769,15.756432179377654
770,14.147581598867312
771,12.525207823366834
772,11.8498566104516
773,11.676902181115516
774,10.405193417006634
775,7.52318579427472
776,3.1508113481311164
777,8.168294808334982
778,12.455722615656361
779,13.944900131757631
780,13.584770698574383
781,13.116303825182115
782,13.064019290425795
783,12.992928124869389
784,13.16089946560883
785,13.24464697482595
786,12.610723220932327
787,12.626524234872452
788,12.340299948471259
789,11.961464681431744
790,10.890963880707883
791,10.502679088047682
792,10.209270826381175
793,10.130267764805797
794,10.206414755027545
795,9.884029354656954
796,9.438953649977858
797,9.863972287466677
798,9.721067565580041
799,10.217023730074052
800,9.215139217407039
801,8.64707745414225
802,11.629579615023683
803,12.444687234539337
804,11.590350548867834
805,10.430303994029492
806,9.836500164708141
807,8.864994041512169
808,7.751420154940318
809,8.56798676410077
810,11.424617586992394
811,12.633785232506861
812,11.979036507323999
813,10.947795073506526
814,10.882765296559658
815,9.33525891500137
816,7.402776754534739
817,6.613950624056061
818,7.148634795083744
819,7.3140668642107824
820,6.568353410356695
821,6.128805946003343
822,5.586505022104912
823,5.110005534268092
824,4.415699851394361
825,4.176225115084701
826,5.01834828705538
827,5.283793942316458
828,4.998194661129282
829,4.4980907244444985
830,4.227111041650377
831,4.39005736287629
832,3.869404203983763
833,3.7435960223600384
834,3.434550031673159
835,3.6213555714361556
836,3.7856809360297734
837,4.508763632190879
838,5.889592595775518
839,6.816885332800603
840,4.777044428889555
841,7.731114188312887
842,9.028541367535285
843,9.772314530794665
844,10.025523743929504
845,10.512038298312607
846,10.916725837128864
847,11.276155316187442
848,11.434018621545373
849,11.25728965759877
850,10.660712169811463
851,9.775811673869988
852,9.457746706030992
853,9.69675430595088
854,10.106712595135622
855,10.809781520969212
856,11.025604370683606
857,11.068735223585636
858,11.815519254104803
859,12.347931648399964
860,12.796287088834651
861,13.090554136056575
862,12.374022850433256
863,12.58497404908613
864,12.344387447569764
865,12.451767850386313
866,12.781856434057488
867,12.400142042219995
868,11.983201213848796
869,11.710986429142308
870,11.036488866810068
871,11.632264861362595
872,11.535466540585078
873,11.704717726586733
874,10.94321525080585
875,11.164016262632307
876,10.629039862263825
877,11.83897574000868
878,10.552126117075835
879,9.927758640836458
880,10.006788739395553
881,10.310275412936354
882,10.75087594618851
883,11.008810675115374
884,10.826056363157239
885,10.593855660733905
886,10.043480325289174
887,10.004217188798853
888,10.102453303790226
889,9.953820059316868
890,9.57927312079724
891,9.341811229611992
892,8.951757522453883
893,8.615440345682442
894,8.683808277987593
895,8.534536041214944
896,8.604428410804118
897,8.667277132923052
898,7.424104481338949
899,7.687432247959236
900,7.996698704826272
901,8.316608943645925
902,8.333563536541284
903,8.017469565870009
904,7.752942811796958
905,7.060433817774732
906,6.804269192600734
907,7.087512611771994
908,7.153123505256702
909,7.342711195361737
910,6.938649855430721
911,6.890427690640781
912,6.7595861483358615
913,6.835509552092463
914,6.992719834232465
915,7.022431968519495
916,7.13312642125428
917,7.214762955065579
918,7.028946570591293
919,6.981184750038841
920,7.315424076153472
921,7.395115395329486
922,7.3188589480411235
923,7.885280414604649
924,8.305371152532949
925,8.419689290878685
926,8.108253275599228
927,7.682856786674168
928,6.965881043680145
929,6.490856236105633
930,6.742532248933432
931,7.58906220506403
932,8.584530975431106
933,9.394900253741499
934,9.481919949273893
935,10.330161921527642
936,10.169074117721749
937,10.021178224625247
938,9.754310328774205
939,9.576920399801109
940,9.495831192284358
941,9.115447453618557
942,9.028212467757358
943,8.997429174993341
944,8.892033882512942
945,8.384655150481565
946,8.355469826058535
947,8.190385348180016
948,8.085959657740165
949,7.514884372985526
950,6.7088004974584665
951,6.096899242524838
952,5.824163007545926
953,5.846117111120702
954,6.428042681715456
955,7.063877550058998
956,7.3335063415637585
957,7.427095157642131
958,7.294497745476974
959,7.45155642410202
960,7.513928491182761
961,7.354369127577641
962,7.14730058683969
963,7.086343583395398
964,7.326034853936742
965,7.729639984894642
966,8.471350641193201
967,8.885432708777403
968,8.897705927380766
969,8.417636878201861
970,6.976610825019074
971,6.43193151427598
972,6.387601550896983
973,7.207001404323591
974,7.929884265587261
975,8.081879056949933
976,8.330695537520974
977,8.760206503411972
978,8.884612049387108
979,9.033828290228794
980,9.024903254655738
981,8.830484093688895
982,7.516810562673692
983,8.575305280721462
984,9.489431899154239
985,10.06778346615528
986,10.374454314554791
987,10.413675157300903
988,10.301147715527264
989,10.081877195375899
990,10.67556770635878
991,10.046718292532525
992,10.482445566013288
993,10.59588980348619
994,10.364021023130501
995,11.517209217517353
996,12.905524017076502
997,12.435631071713864
998,11.904814931966579
999,12.300110696390153
1000,12.56890505206565
1001,12.322209636514245
1002,12.209977869031885
1003,11.567319085851379
1004,11.707848772859515
1005,11.933378079363232
1006,11.551196322020322
1007,12.492678567310108
1008,14.407453225259077
1009,16.084977866965534
1010,17.009062812550322
1011,18.106689235059143
1012,17.922771266616067
1013,17.281531558300852
1014,16.329347073311638
1015,15.227818636884049
1016,14.965414018956466
1017,14.562763056163698
1018,14.161212251695998
1019,13.399665670083289
1020,12.937818120773102
1021,12.078766239607226
1022,10.39111672624788
1023,9.329304543959523
1024,8.408663824474376
1025,7.311512056110446
1026,6.3687959089913635
1027,5.595384327099314
1028,5.303074850980977
1029,3.4372620728482546
1030,3.0754580275429064
1031,7.178277233418063
1032,10.42120253490094
1033,11.369176849383324
1034,11.06277409806961
1035,10.625556470985805
1036,10.034551251557515
1037,9.69789392739746
1038,9.33536689490125
1039,9.420209960355395
1040,8.821064757150493
1041,8.035274212079093
1042,6.654932178448677
1043,5.973900235355161
1044,5.496946397980992
1045,5.191613412801272
1046,4.650369080818918
1047,4.822163966251788
1048,4.785950203172544
1049,4.6971229507733705
1050,5.869415587650191
1051,7.177128113538908
1052,7.355621285598973
1053,7.541334066687031
1054,6.831070190629345
1055,6.706279953532784
1056,8.080660730280924
1057,9.154806021929913
1058,9.612031873288275
1059,10.861258769295969
1060,12.048171437495414
1061,14.310571061179575
1062,14.450536224845516
1063,14.798772953572433
1064,15.718484147243002
1065,17.263701701672744
1066,16.900713119022583
1067,16.71527227609171
1068,15.901405010740893
1069,15.715871460124239
1070,14.936779658448252
1071,13.905879557635595
1072,13.589592717753758
1073,13.42883464362216
1074,12.774874661933023
1075,12.293755901218523
1076,12.967532535472321
1077,13.77797156780968
1078,12.25988241702966
1079,12.385616482433342
1080,13.92924616202213
1081,15.362978094161395
1082,16.303987743635155
1083,16.811481502084757
1084,17.061094350428455
1085,17.377458459043684
1086,17.42784949877008
1087,17.557490667830933
1088,17.78131826084735
1089,17.293636149213672
1090,14.176524340534275
1091,11.907991655304945
1092,10.118520937948208
1093,9.569485149660332
1094,10.008208106377596
1095,9.267735656045398
1096,9.840604903334775
1097,9.46216839611337
1098,9.00445229896914
1099,8.649537038703048
1100,7.972312711696097
1101,7.818813691853867
1102,7.538794356624388
1103,7.705000458595741
1104,7.075826013533021
1105,6.959183015479739
1106,6.294124245630745
1107,6.380680040883169
1108,6.676395611750105
1109,6.897897157398015
1110,7.098858724949404
1111,7.3846103634494815
1112,7.914984097386656
1113,8.63618111574988
1114,9.782672459771524
1115,10.186196720013212
1116,10.259847163287139
1117,10.090284606281744
1118,9.4731173024109
1119,8.04592842603613
1120,6.232239878743844
1121,5.4402805561399665
1122,5.223277000501733
1123,4.872717452359638
1124,4.19123325260034
1125,4.2157804407391515
1126,4.413168587490447
1127,6.156806270070066
1128,6.554927080205274
1129,6.467282867110072
1130,6.215669785503616
1131,6.446469642402421
1132,6.276156299408076
1133,6.504720973469959
1134,6.527000834377745
1135,6.929795697425441
1136,7.690889363054285
1137,8.194441119408443
1138,6.962945684676923
1139,7.72726142890766
1140,8.64752996845375
1141,7.751092722219995
1142,7.349668356175688
1143,8.26070172043783
1144,9.141679186899696
1145,9.682108387257104
1146,10.05232918453464
1147,10.377683354603283
1148,10.626030495604953
1149,10.764313409402972
1150,9.982850435380849
1151,10.02943547376751
1152,10.424417550068586
1153,11.34731294099021
1154,11.029521149914387
1155,10.924920263438862
1156,10.88002524691623
1157,12.073341922341823
1158,13.68249127028723
1159,14.444864897983086
1160,14.571773026826035
1161,14.236538496416737
1162,11.125699952013784
1163,10.203926709046492
1164,8.73362295348238
1165,7.962057084686131
1166,8.428467716255945
1167,8.904507700044835
1168,6.198458671066896
1169,3.023520037456129
1170,9.04382549660881
1171,13.117451549333923
1172,13.314773743648551
1173,13.302374694037015
1174,12.984770528834934
1175,13.674954177321082
1176,13.966279690281665
1177,14.81164812092776
1178,14.839166537045173
1179,14.81624114101933
1180,15.155785754228102
1181,15.58962440954962
1182,15.6183537101626
1183,15.428585816682324
1184,14.716434232511657
1185,14.01396934953087
1186,12.743581735715656
1187,12.065462913183767
1188,12.234406952102972
1189,12.007733616158417
1190,11.548934205364315
1191,10.896745933026807
1192,10.167956761594624
1193,9.50972313945719
1194,9.003916297378089
1195,8.147076364421912
1196,7.426591321204013
1197,6.965196611020321
1198,6.1558797434406225
1199,5.0139340486939705
1200,4.4498387293346235
1201,3.779308218974147
1202,3.130879613429066
1203,2.5630857901840756
1204,1.943080550322772
1205,1.824190681892069
1206,2.594772809062054
1207,3.4247813577348163
1208,3.645184222187981
1209,3.1764157830701674
1210,2.8147432060157356
1211,2.682320462466136
1212,3.5658174750595912
1213,3.984300637828003
1214,4.134989365210313
1215,3.642615365387552
1216,3.045578903725867
1217,3.03753950763986
1218,3.2931927293046375
1219,3.7070775267031126
1220,3.8340032364058523
1221,3.674059159985929
1222,3.718884442577281
1223,3.1413066432785333
1224,3.0688491645841816
1225,2.9579112698199155
1226,3.1052520220612863
1227,3.692610737593477
1228,4.654242462279175
1229,6.054653404550106
1230,7.595008291878849
1231,9.193368412077755
1232,10.696773606673219
1233,11.354370422427536
1234,10.787328402741707
1235,10.331408088703922
1236,9.452976656427204
1237,8.502035179566217
1238,8.611058567332197
1239,8.615426340346485
1240,8.613074576646667
1241,8.950077690749751
1242,8.947870340110414
1243,7.916674129495835
1244,6.1859720108323515
1245,4.626924252584129
1246,4.984762717947796
1247,4.0266202074606
1248,2.4730502129076597
1249,1.741704821094546
1250,3.243015715641287
1251,4.847491043676203
1252,6.116852932897199
1253,7.268509168084016
1254,8.2197157654431
1255,9.245772586600332
1256,10.091428110718965
1257,10.660969493413097
1258,10.900612097190992
1259,11.388572263942724
1260,11.945867505631643
1261,12.541831829980957
1262,12.339570973053315
1263,11.9893516561186
1264,11.68825125310266
1265,11.495798483456104
1266,10.94284419035405
1267,10.262746255718314
1268,9.312528292383538
1269,8.029242717529248
1270,6.455259483452183
1271,6.40059978879184
1272,6.388604328001688
1273,6.650898201063583
1274,7.52851805758645
1275,7.729550003396348
1276,7.904107220049136
1277,8.613150876165035
1278,9.633161537030437
1279,10.527386364817696
1280,11.148046263425737
1281,11.269491495059839
1282,11.08732286121865
1283,10.695990998492615
1284,10.000884014441782
1285,8.790615729847055
1286,7.331491866520231
1287,7.746109030499274
1288,9.062361554462404
1289,9.38205424099746
1290,9.517816573522216
1291,9.163170682607259
1292,8.364159498025343
1293,7.649315180984538
1294,7.068566471402538
1295,6.6734155580247805
1296,6.149988404678638
1297,5.352166997751809
1298,4.354300729577495
1299,3.56151997101298
1300,2.8941885965782808
1301,2.1737891465646415
1302,2.0105718067722975
1303,2.52549256440403
1304,2.784821931839899
1305,3.1871024623568043
1306,4.933665181495412
1307,6.709319958109481
1308,7.672437341943624
1309,8.255611102061316
1310,8.697927237725839
1311,9.084600986135646
1312,9.041401473547289
1313,8.360465875306815
1314,7.145365211624534
1315,5.925526404355508
1316,5.1825401816881795
1317,4.85926135871628
1318,3.7621823177743368
1319,4.1393488994954515
1320,5.9857395283149994
1321,7.605898117418558
1322,8.370074324662546
1323,8.767675729233503
1324,9.348187480102835
1325,10.267965914799216
1326,11.384878880934254
1327,12.38388285317351
1328,13.109996107308318
1329,13.52085953720554
1330,13.35621898290116
1331,13.894642975022784
1332,14.045627805702646
1333,13.944183859024353
1334,13.441557625681135
1335,12.41175740105765
1336,11.552982287485742
1337,10.954433646746905
1338,10.389955413035903
1339,9.748873195052232
1340,9.477870518286334
1341,9.974914904824647
1342,9.000144184577962
