,Oct
1031,8.104309743407473
1032,7.86694068794989
1033,7.344357991804489
1034,6.579960090359942
1035,5.825649601641043
1036,5.17778457699507
1037,4.490543154368592
1038,3.7654688067652025
1039,3.264031498194202
1040,3.405010179054953
1041,4.240011641621649
1042,5.988772655361175
1043,6.909494900074469
1044,7.552959216171943
1045,7.555571182227665
1046,7.009604532384893
1047,6.586423817600453
1048,6.795483319316532
1049,7.025558749927985
1050,6.699531477400571
1051,6.252238073449949
1052,6.084807484580266
1053,5.785353456404534
1054,5.778267065729769
1055,5.240690517895602
1056,5.096476778020832
1057,4.752160409391271
1058,4.335797205499955
1059,3.7305219747976017
1060,3.2793032418303927
1061,3.362679289475136
1062,3.677256016386938
1063,4.178299353872242
1064,4.628987569030851
1065,4.628508716782455
1066,3.9540377277020795
1067,4.324840559725756
1068,4.020128900017445
1069,3.9171015194952328
1070,3.814251856776111
1071,3.6368952087924518
1072,3.4926532234340244
1073,3.6781248095002224
1074,3.8154169426250113
1075,3.8147547729803244
1076,3.720817717532167
1077,3.8935855869246394
1078,2.935719941792772
1079,3.2875930382230902
1080,3.3724575414842834
1081,3.347440294124178
1082,2.9808644598204843
1083,2.3445084484827596
1084,2.2396224922377144
1085,2.3537060965004994
1086,2.7077369368881974
1087,2.9266591137330615
1088,2.995391011650171
1089,3.024064490946163
1090,3.1563682421780257
1091,3.2984139562517685
1092,3.134196564205633
1093,2.8840081218711426
1094,2.6826807340526684
1095,2.4141202873926417
1096,2.0735403801459924
1097,1.5149766983865454
1098,0.9536260293953921
1099,0.799236349657646
1100,1.2841902031225307
1101,2.175460453118944
1102,3.4676003595732254
1103,4.1909671742627195
1104,4.614884545367207
1105,4.711079678999537
1106,4.526297752558397
1107,4.375647574458952
1108,4.348931258003446
1109,4.664926445639163
1110,5.342464136533542
1111,6.214832433415866
1112,7.11648265415417
1113,7.8037724231177
1114,8.055226168264207
1115,8.540002606034244
1116,8.719410532446467
1117,8.817500282239477
1118,8.862200481272533
1119,8.77677278409069
1120,8.595714515625467
1121,8.445413374079084
1122,8.653394332611356
1123,8.768173686373338
1124,8.820669950527165
1125,8.82748082884584
1126,8.28127929866382
1127,8.641395682805829
1128,8.811748817855644
1129,8.65529413654884
1130,8.443528183989462
1131,7.931272574107792
1132,7.385119545824522
1133,7.057994957112649
1134,7.096959939355669
1135,7.3776531283484434
1136,7.56554533837671
1137,7.559460540787013
1138,7.03065494823463
1139,6.845706740061305
1140,6.542164941761399
1141,5.836779572294857
1142,5.052472609081072
1143,4.43879866769091
1144,3.9790481811905285
1145,2.90966943058562
1146,2.4532105487292126
1147,3.2076277011942884
1148,3.239723796272282
1149,2.9859618124562908
1150,3.2765857758932664
1151,2.524293764052906
1152,1.9776340372876928
1153,1.5361518973299464
1154,1.192226351101004
1155,1.0004597388537515
1156,0.6008431896193711
1157,0.21323692002051625
1158,0.28599909823162156
1159,0.6742795683623876
1160,0.9999340947908137
1161,1.2305559050417658
1162,1.2025798798956657
1163,2.031852910587929
1164,2.8065582472813397
1165,3.385985281594198
1166,4.117747939009943
1167,5.04417313497563
1168,6.239937367827809
1169,7.167321850284274
1170,7.616523976078151
1171,7.811096782507584
1172,7.796609337360504
1173,7.807805896718981
1174,6.9492275238967
1175,6.966734789626444
1176,6.725829376845881
1177,6.519995096307595
1178,6.160219601990749
1179,5.835246767236932
1180,5.572672158733378
1181,5.527809294850092
1182,5.574283864662068
1183,5.564823364485948
1184,4.950497002808439
1185,4.178711777840842
1186,2.3936608676847615
1187,1.7914193164761874
1188,1.490884829895562
1189,1.3098366251980862
1190,1.005685983356787
1191,0.7094956938940671
1192,0.5623139631223224
1193,0.9173330345346812
1194,1.3478737515450954
1195,1.690304926106184
1196,2.1000707984739035
1197,2.3238061237669045
1198,3.1215667980008686
1199,3.172022177212322
1200,3.842840803730145
1201,4.722756636449302
1202,5.590945246505897
1203,6.28928389618859
1204,7.088356695347695
1205,8.235222838053657
1206,9.299998243365144
1207,9.76154099387425
1208,9.47300492600571
1209,9.121103469279454
1210,7.672874344859077
1211,7.33193864086222
1212,7.388706778062332
1213,7.553866307343883
1214,7.445157138802468
1215,7.300972247301091
1216,7.231743336051116
1217,7.152619964100457
1218,7.202221045656725
1219,7.384037947236099
1220,7.524010784035182
1221,7.558937592280757
1222,6.742468593610119
1223,6.8263317612148215
1224,6.429293601899766
1225,5.485885410063529
1226,4.659528732821865
1227,4.165282414129317
1228,3.711918081273691
1229,3.3600911633916346
1230,3.420463752448186
1231,3.5144181111074397
1232,3.5350718241459647
1233,3.340157589751179
1234,3.1315460171626404
1235,3.275863953122461
1236,3.664526812560616
1237,4.02454126736098
1238,5.095479692052468
1239,8.145040965085093
1240,10.619905886018442
1241,11.577760135606297
1242,12.205058921902733
1243,12.59027800023833
1244,12.430495250998325
1245,12.172779125153125
1246,10.484027074760053
1247,10.493366477638826
1248,10.421338039171589
1249,9.847267667681795
1250,9.441881229690292
1251,9.136955302606584
1252,8.67188767354602
1253,8.492167195450932
1254,8.477658944295035
1255,8.625335886681173
1256,8.64398558463791
1257,8.622198794163989
1258,8.003036001357248
1259,7.758817196945914
1260,7.394690113262194
1261,6.986579030604495
1262,6.523907412350975
1263,6.169152048860882
1264,6.0077704832878975
1265,5.9609307571542995
1266,5.866588240300598
1267,6.054849014056946
1268,6.139865780781317
1269,6.0884296256447135
1270,5.029041932293845
1271,4.440746077453582
1272,4.172209603358318
1273,3.824886683252781
1274,3.055414979226772
1275,2.0551440535563152
1276,1.5113932075179888
1277,1.663647227935249
1278,1.7452260269203181
1279,1.274188091417439
1280,1.0142560761116122
1281,1.1342910537470727
1282,1.2939679378761324
1283,1.6654329090699225
1284,2.374022607174731
1285,2.9796618958895533
1286,3.515676175880868
1287,4.577122663614369
1288,5.568964046384495
1289,5.982657324072745
1290,5.9446996773098935
1291,5.686429035566294
1292,5.417732318671301
1293,4.939508597021721
1294,4.436484573266128
1295,4.046798671103369
1296,4.014012820945054
1297,3.6883134889661586
