,Sep
315,8.321230105660637
316,8.453624538686267
317,8.113616087820526
318,7.7460414766799675
319,7.590151220606699
320,7.509267191709685
321,7.9474842063947
322,7.029612175340555
323,6.780718237398712
324,6.593440890665146
325,6.801830362655721
326,6.716007521420909
327,6.5768161447873705
328,5.815262636042962
329,4.79691433729995
330,4.130596696922988
331,3.7978463871195647
332,3.6594086433187765
333,4.088828503174035
334,4.860322193699327
335,4.724844330904355
336,4.2984363034935
337,3.872152480763732
338,4.219793589618923
339,3.9402730249443265
340,3.264494407753481
341,2.980290762093746
342,2.4013178546719014
343,1.7815974554925134
344,1.6484912749628748
345,1.5648337332049669
346,1.2832466675168415
347,0.8993572747421628
348,0.4878031110481959
349,0.13777372378981187
350,0.6685317371472704
351,1.1867653093999229
352,1.0256244794696232
353,1.2056686318831906
354,1.1148226385598707
355,1.3277716895055487
356,2.4480993491068017
357,3.179374012980097
358,3.8411761999506333
359,4.3527876049326615
360,4.699984106496168
361,5.080081547084836
362,5.184918598333653
363,5.228289739258589
364,5.272790259490853
365,5.203681326899661
366,5.397115223720623
367,5.8001408982037965
368,5.832084711401592
369,6.189848361825175
370,5.929941500448053
371,5.784642960671567
372,6.306886746680025
373,6.5248198743188714
374,6.4869029786262775
375,6.515754920865953
376,6.293234636143422
377,6.255362733732979
378,6.272150350459109
379,5.885056881747169
380,5.6814101559507755
381,5.733667382174439
382,4.272878263408144
383,4.297005390618808
384,4.39740589173052
385,4.258940173467075
386,4.375275741056943
387,3.9938099610290134
388,3.833072011266105
389,4.004686381927985
390,4.387812271162531
391,4.908475701503957
392,5.424972893235925
393,6.00890672470225
394,6.5064984916195945
395,6.783391099497444
396,6.9194081912078955
397,7.050462620120779
398,6.9367828119472446
399,6.978082009325571
400,7.0629963990581475
401,7.823602249695678
402,8.300377042860193
403,8.196490214045706
404,8.259183375592926
405,8.481266176999261
406,8.723059034724974
407,8.73774906489373
408,8.68905146758203
409,8.60653529790386
410,8.439779804873886
411,8.389959175964867
412,8.275531554824711
413,8.110180321029457
414,8.064567538959055
415,8.255482486327729
416,8.460873204070964
417,8.577317967923417
418,7.971929249203137
419,8.241384769151601
420,8.166468710523162
421,8.015672594810288
422,7.797677652296786
423,7.556111149552073
424,7.137586208726726
425,6.8251753733802785
426,6.713066832549958
427,6.758209673232575
428,6.639464506009199
429,6.7831053707994045
430,6.176954076238906
431,6.881782800870287
432,7.279696562694463
433,7.512240049111346
434,7.540181124530677
435,7.369760712818075
436,7.1418643251136835
437,6.836454507505013
438,6.633770778203552
439,6.771750917903167
440,6.652935693466066
441,6.420680431228262
442,7.104668336460546
443,6.796516497043141
444,6.435736526280309
445,6.103053988036552
446,6.167401340368091
447,6.343543420257757
448,5.645676472687722
449,4.8692268986735705
450,3.9591183221390573
451,3.4047446829403216
452,3.350743042544073
453,3.420955876637738
454,4.00881858052684
455,3.6044943901390982
456,3.5127104052879714
457,3.775361935638753
458,4.581065629798124
459,5.521798764759188
460,6.620836354241808
461,7.293772040201353
462,7.744551703634634
463,7.9935169260998995
464,8.050215078621449
465,7.964126235599103
466,7.696467947606752
467,8.070311193218217
468,8.600409555537901
469,8.843832679813335
470,8.836809360620103
471,8.451783593767711
472,8.01879158681061
473,7.74720358525232
474,7.383746137675641
475,6.892997071601433
476,6.707380545422949
477,6.589365561168901
478,5.886041914643129
479,5.750665732779462
480,5.424618164938629
481,5.246445249565133
482,5.386436428188528
483,4.845591576566559
484,4.580648559331726
485,4.5467394999368125
486,4.405358695026672
487,4.519428340663677
488,5.058447315781143
489,5.728110172899971
490,6.007987136867599
491,6.330669087978947
492,6.214768619068622
493,6.301982221281337
494,6.17087553614415
495,5.741679160232132
496,5.474644818906259
497,5.332584637924568
498,5.146716247623393
499,5.454613687642559
500,6.124758659099958
501,7.059713060603626
502,6.554901586406104
503,6.195804324867496
504,5.86102222035344
505,5.85515373131993
506,6.538798604551058
507,7.125636791054214
508,7.274629920856814
509,7.439415068692819
510,7.991251919190074
511,8.497821114363857
512,8.465025399172331
513,8.176908958458396
514,7.496473838757658
515,8.511671634107602
516,9.31328727733453
517,9.46276707073505
518,9.171481261870806
519,9.179913866489526
520,9.67459400318916
521,9.682502450284106
522,9.094015971646396
523,8.613650508867272
524,8.973121236403676
525,9.31849837899612
526,7.818668487785197
527,7.331634614432246
528,6.939902380781555
529,6.1558456042308265
530,5.53654918464375
531,5.723825478458986
532,5.448060086415701
533,4.838881623257324
534,4.501784420875655
535,4.51254292520915
536,4.487567445087062
537,4.16148878429687
538,2.7336752979318857
539,4.130961824750272
540,4.4358091174675165
541,5.477552595570052
542,6.1416179194339104
543,6.888888032770696
544,7.387329797496766
545,7.9450856515755595
546,8.562888868351227
547,9.647664655289377
548,11.076688913891175
549,12.748073303924635
550,12.583881170456403
551,13.437321826585947
552,14.205538921712364
553,14.562219880508204
554,14.773226095112493
555,15.871739063778325
556,15.935371922203675
557,15.848586444591545
558,14.823487976333453
559,13.843717605967795
560,9.459499066496276
561,5.087453648867207
562,11.182177420331552
563,14.016307209872682
564,14.14177028019758
565,14.728404850518562
566,14.967374847159869
567,15.061511668997106
568,14.572227107803752
569,13.942599038884657
570,13.746825026569615
571,13.31923999933506
572,12.866639520963728
573,12.647799331631015
574,12.018647798085492
575,11.103318060852649
576,10.670146139557083
577,10.407639936869597
578,10.333450577605188
579,10.151546137288683
580,9.902788910897874
581,9.82451195224687
582,9.952900877653157
583,10.128026092932458
584,9.855490461096588
585,9.291546779392682
586,8.978930684127075
587,9.281365666204922
588,9.431821646837545
589,9.751847021165977
590,9.50349008244149
591,9.20239222650012
592,8.768029927679844
593,8.561056931324782
594,8.468550447921988
595,8.613839702052593
596,8.970782522811316
597,9.468502577599931
598,9.543550495992434
599,10.15890423349986
600,10.080581009429112
601,9.443875961637083
602,8.91244849897173
603,8.338674307838557
604,7.804339361026044
605,7.444941854620912
606,7.36741546094331
607,7.681012432846191
608,8.388191352229251
609,8.75513204258337
610,8.380540777809482
611,8.441178257899711
612,8.576803630546918
613,8.161624361666988
614,7.403634054690452
615,6.661955362531021
616,6.1540049298495365
617,5.40176372385839
618,4.680735698223189
619,3.989336842977731
620,3.892249935145089
621,4.207716732252514
622,4.307826546475567
623,4.168889384000291
624,4.343315608875144
625,4.249841489141828
626,4.258156308753199
627,3.955566218765004
628,3.661911553978305
629,3.259883417806662
630,2.720490960926197
631,2.4795557922308618
632,2.3661460849790927
633,2.33772578775742
634,2.544089059858996
635,2.372417965339025
636,2.2337471245957174
637,2.1466543613186717
638,1.682274604169033
639,0.8615055879351068
640,0.46593329343667256
641,1.0048005583396422
642,1.6194309691048943
643,2.331462111346684
644,3.195133064446132
645,3.7813330871953084
646,3.6044342032050922
647,3.93351323078892
648,4.079822466074848
649,4.443759540084391
650,4.8304901651961165
651,4.960984888635077
652,4.969675247847427
653,5.270032008320594
654,6.0290886303345825
655,6.449876514006555
656,6.588723422009712
657,6.664988098663972
658,5.737379560697146
659,5.872505824243579
660,5.755771896117375
661,5.581617253243217
662,5.538969730836383
663,5.55139554037543
664,5.305962354044942
665,4.889604353031622
666,4.678103711390592
667,4.768282316787651
668,5.087724807083074
669,5.6194782803605445
670,5.691592161993416
671,5.857141077923461
672,5.626943703910223
673,4.992226152285876
674,4.142024498591946
675,3.8168031155851962
676,3.79090780017175
677,3.9069973819291492
678,4.263216376110856
679,4.612037333710171
680,4.54385486715849
681,4.343715319771445
682,2.8389054468854344
683,3.3670383130584858
684,4.700103016843738
685,5.250856436392027
686,4.653457146099094
687,3.814032069517481
688,3.5390258297466155
689,3.309932119286228
690,3.020183409599839
691,2.6183424633988825
692,2.2671595552928885
693,1.8150273777187353
694,3.8488285196516956
695,5.636526796003389
696,8.53902993092736
697,10.69389404849597
698,11.930678559870879
699,12.597610478397772
700,13.475122237172988
701,14.166766852238657
702,14.576112771692049
703,14.560946618626287
704,13.965587982550804
705,13.348289061962696
706,12.257194356413777
707,12.372266830632357
708,12.571524165823165
709,12.517063503629597
710,12.095764926992695
711,11.476415287887013
712,11.240425676343637
713,11.213538216303592
714,11.318358327724823
715,11.501484827103647
716,11.471395558411551
717,11.269745482171937
718,9.653358935285317
719,9.663982262587373
720,17.44361111091264
721,16.032851274355718
722,14.438909032421073
723,13.855450527922477
724,13.719248945009161
725,13.856094696726887
726,13.200828313594249
727,11.799579329656135
728,9.926832592290625
729,8.798330676768922
730,7.406752861848344
731,7.390883441525688
732,7.010397512278349
733,6.371518407312018
734,5.7467654709868565
735,5.409278435477797
736,5.324314773915842
737,4.902602352309361
738,4.938279351241829
739,5.1260094924629955
740,4.993048104716958
741,4.669195614830494
742,4.7151511670649064
743,4.65819285632018
744,4.713413129244242
745,5.077410315146761
746,4.641255164258347
747,4.5119483501827915
748,4.27738221732224
749,4.120570269594645
750,4.496755130861445
751,5.403259502873006
752,6.366697622095979
753,6.74872190428739
754,6.843433328537118
755,6.91535049026902
756,7.989235183549278
757,8.622495263801989
758,8.773548151982439
759,8.36037588248832
760,8.232956281694808
761,7.613437637720514
762,7.465632066825901
763,7.365077560672785
764,7.275682301518009
765,6.84992453979897
766,5.93365300343302
767,5.648052203131443
768,4.814350246788565
769,4.834304299241836
770,5.282243080604758
771,4.959863868294142
772,4.624748021072465
773,5.137721320520531
774,5.918075716725944
775,7.101066717330409
776,7.914538316186905
777,6.654943558815348
778,5.990362859010738
779,5.602048210958309
780,5.600610362912723
781,5.559530903896684
782,5.476657108082488
783,5.244218369968017
784,5.314279051594813
785,5.646788911117539
786,6.093710472561368
787,6.492926752669402
788,6.651904537686254
789,7.027556302183411
790,7.05610085388297
791,7.473549158631598
792,7.799216783881829
793,7.428619878464311
794,7.105768075828322
795,6.933681626767004
796,6.595495034036378
797,6.2594698077431765
798,5.88125235708083
799,5.307166866485508
800,4.872895627169614
801,4.781927005422599
802,3.848709561026061
803,3.698853941921856
804,3.7202887497655728
805,4.25263344677888
806,4.354751670719049
807,4.575816294137074
808,5.066025388299972
809,5.076059639193092
810,4.618673951671939
811,4.658643237254804
812,4.605133667669265
813,4.151957132185365
814,3.5568225870464047
815,4.533616028579161
816,5.809106047648741
817,6.272422231794266
818,6.161970584477187
819,5.72071707672427
820,5.065847925937593
821,4.336252479787376
822,3.516660801854054
823,3.840253981528394
824,4.39881040055359
825,4.706716559110555
826,5.421970326624704
827,4.715721434094573
828,4.777470571651945
829,4.535005885865425
830,3.481572884627406
831,2.9220295563410024
832,2.2509282450538115
833,1.1232845483505671
834,3.154468112402601
835,5.687645521439849
836,8.645531147385281
837,8.996628394364704
838,7.831605343246564
839,9.021831453940408
840,10.341223296087152
841,11.294200287554125
842,11.11321121785167
843,11.576302446142197
844,12.66589028613599
845,14.422281631274295
846,15.501957967487183
847,15.863217568589558
848,15.790633867154003
849,15.761721421412025
850,16.120329110016847
851,15.799086586190162
852,15.547444649781092
853,15.32792368355081
854,15.055812727158683
855,14.549083658527117
856,14.229196884213007
857,14.230366047613026
858,14.482831532038302
859,14.70280940578766
860,14.788003869167623
861,14.818828559276263
862,14.380721501094595
863,14.525842033761595
864,14.620522345729768
865,14.693631004029733
866,14.41754141362887
867,14.217781297336325
868,14.412155474961317
869,14.328731159608246
870,14.22084353047225
871,14.043776088379191
872,13.92591002053095
873,13.591174845803781
874,12.656387053301717
875,12.774968190720996
876,12.893639101319689
877,12.770499460402972
878,12.590327908595956
879,12.585254187819366
880,12.749001189050194
881,12.86630314328526
882,13.077127950009352
883,13.180918796195023
884,13.238227490964269
885,13.343253405167811
886,12.810368964584294
887,13.626852099457857
888,14.529384049737352
889,14.868194070438163
890,14.863971527855202
891,14.778028563402797
892,14.759257382908821
893,14.844323867977177
894,15.09094797318597
895,15.146112350007117
896,15.179039296359427
897,15.09726972486523
898,14.739172828801678
899,15.544953779378552
900,16.04922874109579
901,16.599342690426678
902,16.428301755960195
903,16.30052517473858
904,16.032373318370247
905,15.842856719859482
906,15.789369768969706
907,16.756817863912012
908,17.113555980060625
909,17.244017231618866
910,15.93893624980212
911,16.428727948837242
912,16.667083869813997
913,17.440361924419207
914,17.830023619581308
915,18.147415981899734
916,18.639558147860182
917,18.65921345268267
918,18.809373464706017
919,18.84484690178672
920,18.516436408789122
921,18.279070723427516
922,17.628476369573093
923,17.235942180662477
924,17.317903276855223
925,17.20656085987329
926,16.6536061680924
927,16.01239732204146
928,15.522117442516882
929,14.873622262478394
930,14.245974184333278
931,13.852823604567186
932,13.40246016062767
933,13.002323787662885
934,12.108092197182833
935,11.660606567784573
936,11.098627225525199
937,10.986651686550433
938,10.662334421118416
939,9.99536376424026
940,8.965363283885871
941,7.611301898268754
942,6.68631878453973
943,5.850269495686798
944,4.9025174379408805
945,4.0310996859647
946,2.672413610141033
947,2.3974483722945172
948,1.5186940152070814
949,0.3420745280555631
950,1.775513556904453
951,2.4128105835027025
952,3.07589981537303
953,2.570323111250969
954,2.2238907870870173
955,2.068726318071289
956,2.0452095314182235
957,1.690902471283426
958,1.9124833022292185
959,2.323446755113758
960,2.9835377394936895
961,3.1780351715891286
962,3.4871320535234496
963,4.095822737203391
964,4.663200387315782
965,5.430134475177513
966,6.26818692590678
967,6.871744430804691
968,7.352756989357842
969,7.689017913900358
970,8.187981689318407
971,8.22584865931325
972,8.622916625830973
973,9.042274146880235
974,9.121592425468389
975,8.762142168592378
976,8.660703627979645
977,8.068266784021427
978,7.4566553319194835
979,6.860118598629467
980,7.234337601305472
981,8.408065845842657
982,7.991264931575505
983,8.225762735003897
984,8.862435657416247
985,9.226151345705254
986,9.44393027979859
987,9.261686068499415
988,8.434938153948922
989,7.809650037794544
990,6.288155620070545
991,5.423004691642699
992,4.109635253879096
993,1.5389629657715191
994,2.8532284125313527
995,5.828101600265671
996,7.02566464622721
997,6.635102604035135
998,4.562304298838245
999,4.116850871450133
1000,5.024592913886376
1001,5.919366883264081
1002,7.2011877069117425
1003,7.194089031432658
1004,7.189947008191147
1005,7.452134191924551
1006,6.808726541042921
1007,6.634625393832891
1008,6.476171736263848
1009,6.19819825174367
1010,5.7028447829646876
1011,4.905377508632323
1012,4.301416065872835
1013,3.757570708235666
1014,3.0266698843630575
1015,2.5174225526239296
1016,2.3387466451948096
1017,2.6795073460934904
1018,2.7009968523763073
1019,2.9734715870439623
1020,3.125399822542824
1021,3.219563974816649
1022,3.17119050019089
1023,2.888677522443079
1024,2.8306084559723774
1025,3.6886547030936705
1026,4.451356211711126
1027,4.659580890904262
1028,4.559554212994267
1029,4.668502206205062
1030,3.83343265822393
1031,4.19126881250826
1032,4.658966134079622
1033,5.9225116539758105
1034,6.804441982835068
1035,7.009110597060299
1036,7.227713455366075
1037,7.238314167599516
1038,7.345591347668108
1039,8.00581396000003
1040,9.378008006310008
1041,10.132705835348661
1042,8.934850533782596
1043,8.96953470684696
1044,9.351467782431016
1045,9.843744378963358
1046,10.002081569266393
1047,10.059075270253304
1048,10.144672887334247
1049,10.014142306590957
1050,10.115822834603188
1051,10.541058926093601
1052,11.0570174316066
1053,11.200459404874577
1054,10.537255136321372
1055,10.387669733960823
1056,10.296785673173908
1057,10.189631061016387
1058,10.098701839108598
1059,9.71834245367767
1060,9.897587558221598
1061,10.39947690285527
1062,10.846538084157633
1063,10.739526603863322
1064,10.573248420815005
1065,10.375198092935097
1066,9.76411520194591
1067,9.842954076277369
1068,9.922536340856995
1069,9.810299295111228
1070,9.609099288419534
1071,9.2642070053069
1072,9.173890838073195
1073,9.559778624073811
1074,9.647044313127184
1075,9.94604402090652
1076,10.263513737798387
1077,10.666829951930186
1078,10.307007950106007
1079,10.551172083785136
1080,10.715501727030437
1081,10.707576275594649
1082,10.51706032482411
1083,10.300786392427737
1084,10.649837311532284
1085,10.741634140963622
1086,10.826863548912016
1087,10.374341963653755
1088,10.814639173244387
1089,10.661304285904242
1090,10.199091909110464
1091,11.136470489566959
1092,12.866760991870846
1093,13.422169383287784
1094,13.553206366715786
1095,13.799627480358886
1096,13.07717453767084
1097,12.024032995661434
1098,11.140373212062759
1099,10.154281948861732
1100,9.71919103208566
1101,8.621955460818404
1102,7.857235636680449
1103,8.865387926647811
1104,9.699214485062376
1105,9.887805039344064
1106,9.876978959923862
1107,10.2512337535045
1108,10.543238567815953
1109,10.815815419701552
1110,11.364577371456551
1111,11.99930812450577
1112,12.6649357644687
1113,12.99769215046482
1114,14.24275429271774
1115,14.626161389509933
1116,14.782404103750386
1117,14.46697646968067
1118,13.677039954436923
1119,13.402182450336674
1120,13.343508829702053
1121,13.292537108981742
1122,13.223656863544885
1123,12.944825353343145
1124,12.590830766846702
1125,12.271705670593526
1126,11.532097863970678
1127,11.284292630103979
1128,11.11372322207478
1129,10.940676844301306
1130,10.585773261928377
1131,10.695826156977356
1132,10.88769661481789
1133,10.890202285768673
1134,10.672697939047541
1135,10.45894575454709
1136,10.478839799441216
1137,10.158308673072181
1138,9.566480713082425
1139,9.22622749564502
1140,8.474801510037045
1141,7.424235112959825
1142,6.388194968524485
1143,6.050592366894328
1144,6.432386293907853
1145,7.107049694002197
1146,7.523702190689494
1147,7.703602557919223
1148,7.658079409688738
1149,7.537851712370628
1150,6.479871517442046
1151,6.384453047785272
1152,5.986275205864953
1153,5.714593952085433
1154,5.58931878756427
1155,5.575404733158694
1156,5.376340072648431
1157,5.197287733632218
1158,5.313529546183613
1159,5.522412005461789
1160,5.665895407775154
1161,5.557496238090391
1162,4.531913987919549
1163,4.079734825421471
1164,3.6839080780815654
1165,3.338184439132208
1166,3.1760666696870343
1167,2.864049989865164
1168,2.7256844964128932
1169,2.812259736244312
1170,3.096547591381726
1171,3.4956757817471185
1172,3.6408719055112937
1173,3.5887933702402712
1174,3.1371177227061997
1175,2.8435118704743787
1176,2.8585835355603444
1177,2.8477301308511156
1178,2.700533658221962
1179,2.73865272168921
1180,2.0884112682790006
1181,2.0136917486549044
1182,2.6485886420285394
1183,3.58516417338138
1184,4.282796564629306
1185,4.4813875051830605
1186,4.252550065075649
1187,4.484134232779587
1188,4.29375013511252
1189,4.2035693147206405
1190,4.305539626152673
1191,4.525797802470899
1192,4.362175725161749
1193,3.8919169134765106
1194,3.631582783265499
1195,3.3852838819113824
1196,3.374757901380044
1197,4.142403487711453
1198,4.898560502625356
1199,5.69668878924563
1200,5.682697159984883
1201,5.611795318553421
1202,5.973057653526738
1203,6.383112847317414
1204,6.67522903303724
1205,6.834606130260329
1206,7.05241181425598
1207,7.297747410525383
1208,7.3007835274390676
1209,7.300511430539577
1210,6.454294892591054
1211,6.66786366241802
1212,6.606634623313334
1213,6.503225006550756
1214,6.324643418805545
1215,5.977397709441355
1216,5.893104841727407
1217,6.095236378967119
1218,6.669496100310918
1219,7.484659616353573
1220,7.899453487187248
1221,7.752518053343611
1222,6.960884402241249
1223,6.79333278379407
1224,6.620762876993593
1225,6.448128423799273
1226,5.762339284513296
1227,5.411040783613488
1228,5.444637908724084
1229,5.655093043621152
1230,5.597642571027074
1231,5.251087237539632
1232,5.46226427503931
1233,6.038834508723234
1234,5.392447503627464
1235,5.69471448421156
1236,5.7477361479117395
1237,4.685019275979956
1238,4.255850139421113
1239,4.779493976430445
1240,5.255309799424555
1241,4.420410225603363
1242,3.460426029547496
1243,3.4281425507675474
1244,3.646943826560927
1245,3.6629998330635787
1246,3.1899074503863494
1247,3.8490864999795975
1248,4.1670391362100725
1249,4.432630350271903
1250,4.61581216663125
1251,4.2969522121345545
1252,4.711814061450242
1253,4.259302211670034
1254,3.6772767634454357
1255,3.3258213461236283
1256,4.054891089735567
1257,6.101149757102548
1258,6.036412168947449
1259,7.975018568497535
1260,8.745447705414865
1261,9.52311126069676
1262,10.536928145189135
1263,11.407900402990053
1264,12.931723636092588
1265,13.625123577468317
1266,13.68918288008439
1267,13.045507527292456
1268,12.625377965545557
1269,12.91899271525457
1270,12.342391721833472
1271,12.384788219051066
1272,12.567750631008984
1273,12.722403594960458
1274,12.476290922446777
1275,12.524308788898999
1276,12.377233670406088
1277,12.503292948112854
1278,12.391290777592152
1279,12.427373640031806
1280,11.97756443329227
1281,11.734963082456835
1282,10.928362955807026
1283,11.9075525836369
1284,12.183243148618834
1285,12.362239991479246
1286,11.87618948015085
1287,11.431492863927067
1288,11.402676137326544
1289,11.604341703620532
1290,11.72034196600661
1291,11.660553652211433
1292,11.368667377951901
1293,11.294978257371602
1294,10.835632862288605
1295,10.929339012399721
1296,11.18636629685262
1297,11.040153932207858
1298,10.52877573759299
1299,10.538180184649168
1300,10.68018979429467
1301,10.85758010788532
1302,10.782971773709104
1303,10.559281324281079
1304,10.377798143719861
1305,9.899791197744928
1306,8.21199186758808
1307,8.1655178682675
1308,7.947512616463656
1309,7.502792948439234
1310,7.442181148420553
1311,7.398817509600634
1312,7.048707110646482
1313,6.51964985284549
1314,6.04267215105275
1315,6.050279230176381
1316,6.314548589330003
1317,6.600925413451518
1318,6.700575163080551
1319,6.475575432924332
1320,6.134473780761795
1321,6.048226950674222
1322,5.432619102941143
1323,4.883832735664765
1324,5.15116878342055
1325,5.241010792607742
1326,5.435217658840826
1327,5.851939434346972
1328,6.357953930698338
1329,6.669484708151329
1330,7.012519967395889
1331,7.376308953400368
1332,7.193873889768907
1333,6.753167221001317
1334,6.315937012674648
1335,6.079320182459907
1336,6.29922159251979
1337,6.901803874972546
1338,7.693012131156415
1339,8.329886170857472
1340,8.575153002007506
1341,8.78482503527923
1342,8.718960497863405
1343,8.83284609747693
1344,8.602348405111663
1345,8.19185023099631
