,Jun
7909,2.629784144211697
7910,3.7245196794404345
7911,4.873205516156995
7912,5.9724659204904595
7913,6.863754529446923
7914,7.600101406699039
7915,7.945735641682414
7916,7.862621508424562
7917,7.580907346737663
7918,7.56792848814335
7919,8.017562749126252
7920,5.474455790495842
7921,4.924859808538918
7922,3.9567196956337956
7923,2.8609736990575794
7924,3.162721006527429
7925,4.391940832676062
7926,5.217892539203923
7927,6.525257129780725
7928,7.229057619590295
7929,7.521356158853601
7930,7.860591341822504
7931,8.985292532311266
7932,10.741373071084858
7933,14.444380864187643
7934,16.67208378475082
7935,17.927115580967804
7936,16.724330451494357
7937,16.64088646753913
7938,18.735292222075792
7939,20.1089689683375
7940,21.964010332303012
7941,22.63784563316151
7942,21.700908547306675
7943,21.969999161476405
7944,20.765626302720527
7945,20.492719122106664
7946,20.08987565529688
7947,21.056730583596973
7948,21.090175991144346
7949,20.595139904054207
7950,21.12699922557221
7951,22.006432288367314
7952,21.573229015548907
7953,21.22134264163644
7954,20.441981708743455
7955,20.197765396201905
7956,21.593557590324625
7957,22.093880983772724
7958,22.634509229374384
7959,22.09406443019378
7960,22.182427676247546
7961,20.94128888069206
7962,19.283070256632215
7963,18.030309150397844
7964,17.535949555673387
7965,17.603089431965284
7966,16.263945643510947
7967,16.58038117354259
7968,16.345418890829425
7969,16.768522296289344
7970,16.53769377864666
7971,15.989994451187746
7972,14.987952071204484
7973,14.076246152728901
7974,12.773614520454991
7975,11.244930600822236
7976,9.978036420021327
7977,9.309247235080512
7978,7.801579368835031
7979,7.759352657086502
7980,7.110893523793765
7981,7.042961743445864
7982,6.93879848771085
7983,6.817287527963152
7984,7.0353820500308455
7985,7.248029806784625
7986,6.87172910615062
7987,6.084081265912673
7988,5.343178379589305
7989,4.906802209321578
7990,4.634520192079412
7991,4.7116336085574835
7992,4.247870619915666
7993,3.9768529304836653
7994,3.7145115051564646
7995,3.819111161734463
7996,3.7861022648454923
7997,4.080251466108876
7998,3.929852357552434
7999,3.9087998468286926
8000,3.475256035671249
8001,2.613774136057902
8002,2.060913089772124
8003,3.447943265698964
8004,5.170921428956894
8005,6.536165907505208
8006,6.5149850770522955
8007,6.536121129855885
8008,6.152822622920132
8009,5.335535585750815
8010,5.233643356659838
8011,5.508839604479766
8012,5.277667446926553
8013,4.705868290135884
8014,4.693840507001555
8015,4.703639213612701
8016,4.728352123292642
8017,4.843237017307027
8018,4.662577895780702
8019,4.36353900095113
8020,4.093190190573294
8021,3.8559163692940825
8022,4.168619943943365
8023,4.546801671670315
8024,4.741600836064029
8025,4.792875961833654
8026,3.906199620496324
8027,3.638006432563194
8028,3.5262030638765633
8029,3.661677161032552
8030,3.5770029378369457
8031,3.1864914098767447
8032,2.2886257092971842
8033,1.3494392953784513
8034,0.31685539401073515
8035,0.24878844120247418
8036,0.5927521845764011
8037,1.330708032433686
8038,1.6038591450851596
8039,1.2069222295868203
8040,1.1448882831184604
8041,1.4280692665296602
8042,1.7177559221432455
8043,2.0402477478654926
8044,2.0254871844101787
8045,2.614500454881232
8046,3.5071490098364286
8047,4.317951966473981
8048,4.727068062140845
8049,4.945523185971478
8050,4.570739642588824
8051,4.242792223546927
8052,3.66634943037133
8053,3.0454548642012154
8054,3.138988082206069
8055,2.961507526091885
8056,2.01395094425457
8057,1.2732820355024574
8058,0.6453875257775534
8059,1.1042278521217568
8060,2.150760046297318
8061,3.0921555700069776
8062,3.4091672372681763
8063,3.874923666049049
8064,4.688321528632723
8065,5.374438145164787
8066,5.196561087816049
8067,4.282474005574283
8068,3.5679710810204313
8069,3.138161030596589
8070,3.0034778554210764
8071,3.2622943924442205
8072,3.6624571467653735
8073,3.501553199717752
8074,3.4686410524868077
8075,4.1972296361965435
8076,4.814284321796389
8077,5.319878636723292
8078,5.52661777582555
8079,5.191192013912163
8080,4.360427643818783
8081,3.4224588806196765
8082,2.1932153570161685
8083,1.7890848302082107
8084,1.5452289735104443
8085,1.6041442956771395
8086,2.937148857078592
8087,4.800637749862564
8088,5.983173726849302
8089,6.248178765558368
8090,6.670486796101764
8091,8.013544511399347
8092,7.346540847667151
8093,5.924121359753445
8094,5.206785920896389
8095,4.870383215180246
8096,4.993296715107713
8097,5.3542491617799515
8098,6.046825354524892
8099,5.76597084302188
8100,3.9650561593475073
8101,2.1769921064167437
8102,1.721030286985508
8103,1.093075706796493
8104,0.075959734041819
8105,1.880155958815151
8106,4.825605450719463
8107,5.271003832192114
8108,5.2028049387634185
8109,5.614556213490773
8110,4.648944102913412
8111,4.3151399857614345
8112,4.205537445562522
8113,3.3967213902750255
8114,3.0393464115731157
8115,2.9357728518124686
8116,2.428454640601632
8117,1.7974339784610331
8118,1.0595738425898622
8119,1.5572828406627164
8120,2.5872889707994364
8121,3.409237435133579
8122,3.9580034792671754
8123,4.751590895159591
8124,4.785884454470775
8125,4.933541818191195
8126,5.347660792893689
8127,5.665780946675268
8128,6.347381170662223
8129,7.051631062951723
8130,7.260673192156479
8131,7.679109926768384
8132,8.109372731822951
8133,8.412894011884944
8134,8.283030492270994
8135,7.861001459357527
8136,7.312786653274182
8137,7.142557023066215
8138,6.968095241152446
8139,7.408000028632011
8140,8.420047603941697
8141,9.314852358307647
8142,9.768991857559536
8143,9.935687892601068
8144,10.167354815824382
8145,10.08340477015706
8146,9.218379653891223
8147,8.747901917438636
8148,8.824370462592839
8149,8.86983066727868
8150,8.33797976014366
8151,7.7415814622067005
8152,7.244239086005758
8153,6.594383432128297
8154,5.665815749174624
8155,4.589308641051001
8156,3.734414416699102
8157,2.676222126697017
8158,2.199436391329916
8159,1.4927253874895448
8160,1.3785242536057254
8161,1.253545709856528
8162,1.2991235674299475
8163,1.364959377498827
8164,2.143399384880983
8165,2.9738861575101194
8166,3.471179815906274
8167,3.7026360839576906
8168,3.8603101536690576
8169,4.608482069989406
8170,6.219464277110289
8171,6.775242680908961
8172,6.592137942094899
8173,5.985045469065056
8174,6.082406127070271
8175,6.2710825047121475
8176,6.514320448339039
8177,6.7372035832822785
8178,7.350421972424102
8179,7.810266911594846
8180,7.138225014944653
8181,6.14405713004513
8182,5.717602347413934
8183,6.362756061529181
8184,7.302120844220796
8185,7.996685742606884
8186,8.389063094914603
8187,9.524060732095737
8188,10.425147566940044
8189,10.296051179428073
8190,10.762438867149434
8191,11.50885021157307
8192,12.39564267106601
8193,13.61763726270104
8194,13.053452696138926
8195,14.726639851330901
8196,15.850397168931641
8197,16.330275940935245
8198,17.49092211652337
8199,18.349047250315397
8200,18.874844990189096
8201,18.703544270546757
8202,17.9251204239675
8203,17.437675031879913
8204,17.503710360009922
8205,17.55881577803758
8206,16.829154311078852
8207,16.745166419849653
8208,16.346978824001166
8209,16.318043794740515
8210,15.65258612780368
8211,14.9297391589665
8212,14.624225739914497
8213,14.386465978757007
8214,13.738535535169365
8215,12.907371194177939
8216,12.244807781357988
8217,11.510171030309444
8218,9.017344306648807
8219,8.124237678788804
8220,6.954627065923386
8221,5.893974094225229
8222,5.125267922048173
8223,5.296856524996253
8224,5.208670279554414
8225,4.3895912513512485
8226,3.4603802035993714
8227,2.8537932679716613
8228,2.075146094022821
8229,0.7826221340080586
8230,0.2532231887129594
8231,1.639687222136472
8232,3.1135787433212014
8233,4.386100393229366
8234,5.737352493631348
8235,7.03612949087432
8236,7.814829497673786
8237,8.590341564826694
8238,8.505183624771593
8239,8.83141507751392
8240,9.118160528035
8241,9.666467073898062
8242,8.336118242029967
8243,8.769971581111017
8244,8.305806410018352
8245,8.536946005725065
8246,8.795572234939355
8247,8.451180985916686
8248,8.050256969560191
8249,7.346178411173925
8250,6.670578300219543
8251,6.351247714243731
8252,6.235962629163585
8253,5.306505754186992
8254,2.9749462099269683
8255,4.746650941576729
8256,6.222664511197763
8257,5.955341409910234
8258,5.842135383462469
8259,6.913894386212433
8260,6.861518138482517
8261,6.380167673548671
8262,6.49319740045206
8263,7.131032741570148
8264,7.868209960139445
8265,8.501943491026438
8266,8.597700361454747
8267,8.339821624585204
8268,8.254866595126936
8269,8.169761116362011
8270,8.592455809094952
8271,9.416697771355414
8272,9.261934040898833
8273,8.70192261203621
8274,8.089001631072197
8275,7.400755951466157
8276,7.34834219727514
8277,7.558177740323059
8278,5.781920359695225
8279,6.2067458705715834
8280,6.232956366595877
8281,6.594028839674845
8282,7.287916454384815
8283,7.776848703958984
8284,7.666527611955405
8285,7.454487850554216
8286,8.050405564783915
8287,8.755371117367151
8288,8.847369790320128
8289,8.696823159740216
8290,8.138806657501124
8291,7.889909725841499
8292,7.787515304683561
8293,7.664257755361989
8294,7.836368931752992
8295,7.982207674096218
8296,7.757323625318437
8297,7.100307069350397
8298,6.229834729883611
8299,5.6591034148819
8300,5.293313898039901
8301,5.247480247942242
8302,4.824212477302653
8303,4.891815585354277
8304,4.837584435582871
8305,4.233712086933093
8306,4.088699049556757
8307,5.069889392764399
8308,6.587341734390272
8309,7.82121339035396
8310,8.408329145447025
8311,8.06914730657984
8312,7.107949757057819
8313,6.845374043372465
8314,6.003039596825423
8315,6.1671236231999655
8316,6.059238944857357
8317,5.579859659865164
8318,5.944672575578309
8319,6.414988243410629
8320,6.811915831441343
8321,7.138952597739139
8322,7.732044772724925
8323,8.367295692733213
8324,9.064001072111113
8325,9.117174627124756
8326,6.088888514745444
8327,5.287946972535154
8328,5.241319739952524
8329,5.924013970077285
8330,6.508327457740368
8331,7.3737470272782994
8332,8.923615207272094
8333,10.300778557985666
8334,10.297693946769309
8335,10.399902625224076
8336,11.006341630968898
8337,11.008957752669701
8338,9.684968492595798
8339,10.337354382019061
8340,10.184278212568127
8341,9.789186615936963
8342,10.345253350041691
8343,10.885759184882229
8344,11.297426152461716
8345,11.311640369680548
8346,10.568093140222928
8347,9.15523551233097
8348,7.077600782757883
8349,5.425289950519368
8350,3.504677984438023
8351,2.6338707920260975
8352,2.0593590254739116
8353,1.4791273728063066
8354,0.9770666121178327
8355,2.838441352881845
8356,3.9667992727535704
8357,4.113233221067724
8358,4.017624715339434
8359,3.854484632091172
8360,3.0016997241500176
8361,1.6121232217156478
8362,1.7667752146196856
8363,2.459526962779329
8364,3.135421922287661
8365,2.971724063856084
8366,3.3266905083286846
8367,3.7996850186642037
8368,3.566362979069041
8369,2.684191949123743
8370,2.524793579041019
8371,2.8617852052423727
8372,3.2547178534089154
8373,3.572228506082804
8374,1.5402303393252346
8375,1.129109576651884
8376,0.5027770676078867
8377,1.327871930336327
8378,1.6431226657712406
8379,1.7918101894743315
8380,2.374279956656661
8381,3.15002939545137
8382,3.9635304311501556
8383,4.329986888676553
8384,4.676694452452255
8385,4.906130976334326
8386,3.763499801103296
8387,3.7616975333781806
8388,4.123419777136313
8389,4.898560396239345
8390,4.8403954316563675
8391,4.2099490559236665
8392,3.72343089005715
8393,2.6933322401962623
8394,2.036065596836719
8395,2.1589333813813316
8396,2.9338791994810065
8397,3.50462408720556
8398,3.7206150317197877
8399,3.843346052394318
8400,4.1811069463005035
8401,3.6869448381088654
8402,3.1678888315277747
8403,3.2062450360241077
8404,2.697053397560502
8405,1.9103499224212188
8406,1.6921960144179724
8407,1.9316593354134806
8408,2.6621446667121997
8409,3.1595297870386005
8410,2.9500391286348497
8411,3.613403018794098
8412,4.41288853811009
8413,5.509416995924418
8414,5.467804039945736
8415,4.51813628280329
8416,3.703331516892028
8417,3.106941524211638
8418,3.064938211180809
8419,3.349606986211204
8420,3.614568278999581
8421,3.818545702985185
8422,2.5246994206720785
8423,2.6234018364988674
8424,3.270969972379475
8425,2.6855556385382626
8426,2.5468588905646365
8427,2.853793867453564
8428,3.605780772612549
8429,3.8725754668380485
8430,3.9381056102107084
8431,4.108252645788609
8432,5.653950736354221
8433,6.902488294812449
8434,6.835817337781075
8435,9.343548846084293
8436,11.635009983933013
8437,13.100991505526013
8438,13.10390592839087
8439,12.915149546162635
8440,12.741226645174148
8441,13.37942327102975
8442,13.266556647699563
8443,12.486027134821956
8444,12.453207546268409
8445,12.637864870445027
8446,13.924813991553398
8447,14.268922730344999
8448,13.80559472666642
8449,13.035551004058469
8450,12.885913151143239
8451,13.410751789817677
8452,13.730702566439279
8453,13.550028468301146
8454,13.086917243867102
8455,12.745057038907525
8456,12.328596195521575
8457,11.913653580706029
8458,11.345685611957833
8459,10.157803196897316
8460,8.811121742082747
8461,7.694751903429979
8462,5.939776764238798
8463,4.789660970705618
8464,4.747920591824918
8465,4.3918916648423405
8466,3.3910984194247753
8467,2.7759694415985536
8468,2.0517707401420164
8469,1.0205218166309775
8470,0.1666656353779787
8471,0.8674353435437675
8472,2.452811056322134
8473,3.628766592967598
8474,4.061339038845708
8475,4.815926546731189
8476,5.500805375003602
8477,5.905293741547834
8478,6.86581629622047
8479,7.599250575028017
8480,8.044525388266244
8481,8.53697003746723
8482,8.38151807367646
8483,8.245740169669464
8484,7.737324958676823
8485,7.430421556948934
8486,7.407453513192236
8487,7.413326531996777
8488,7.115633322827852
8489,6.982229159162872
8490,6.808199757172016
8491,6.7193549550545395
8492,6.298185625767787
8493,5.78181527620572
8494,4.997693795429948
8495,4.975615837798003
8496,6.409146199612417
8497,7.616173196771
8498,8.04088337136293
8499,7.765027001994945
8500,7.586097214209049
8501,7.91140060665502
8502,7.08548398943039
8503,7.713454770504105
8504,7.4043780044696055
8505,6.780248456394597
8506,4.66447349845647
8507,2.7252357312242506
8508,1.9875161256024387
8509,2.6887173492959024
8510,3.1435721549326967
8511,3.2417366998150126
8512,2.999142516925022
8513,2.8706985441157498
8514,3.1693738374864715
8515,4.127775606931843
8516,4.572764223738532
8517,4.73680144631638
8518,4.583073531768392
8519,4.53989202430036
8520,4.714934372602339
8521,4.877225735149431
8522,5.870278080333357
8523,7.464304575984062
8524,8.360086683929534
8525,8.75123518186623
8526,9.10032830328479
8527,9.388310608705542
8528,10.29971539580923
8529,10.516989214300153
8530,9.179434493977794
8531,8.333526657609523
8532,8.280429940636276
8533,8.870342424996258
8534,9.282577611706534
8535,9.539307611227835
8536,9.410698860046917
8537,9.540609772534124
8538,9.37609270410055
8539,8.91858161942265
8540,8.005738517852693
8541,7.397584257763779
8542,7.271848366085537
8543,8.386856546341907
8544,8.898691742766081
8545,8.584251141762925
8546,7.760113077380358
8547,7.609382802367638
8548,8.051029997575332
8549,8.920303958722167
8550,10.228004202104943
8551,11.082872732848864
8552,11.406572624139342
8553,11.4756708531789
8554,11.929798985221353
8555,11.495578814711017
8556,11.524925813839127
8557,11.168201247928321
8558,11.345110912304703
8559,11.27992982156141
8560,10.44338069992778
8561,9.703465244567163
8562,9.994720650618993
8563,10.54618501163676
8564,11.570072982628893
8565,11.628505998557737
8566,9.296885605866523
8567,7.559091389214665
8568,6.274623080344206
8569,5.998591431224411
8570,6.971757298187655
8571,8.65622043868283
8572,7.414999237057174
8573,5.537278214897235
8574,4.907108688641359
8575,4.413997945165985
8576,2.86290260814135
8577,1.8533594266292648
8578,4.346469935804284
8579,5.465398188096117
8580,6.048512870019017
8581,5.888992348175958
8582,5.344066571525471
8583,5.161990521875598
8584,4.430394504732683
8585,2.9004406640799583
8586,1.4286066692970556
8587,3.014942882041432
8588,3.8869410610423474
8589,3.8842984810906924
8590,2.5143671944527703
8591,2.5732644581201884
8592,1.4274513864485394
8593,1.1718630777503238
8594,4.121798526763438
8595,7.613335919932245
8596,10.95600510709248
8597,9.903730069277367
8598,8.51589218481481
8599,6.709702396664456
8600,6.147076658942731
8601,6.762188438062298
8602,6.811627487391068
8603,6.670720254349725
8604,7.023943421451546
8605,6.14751905339172
8606,4.8701419134411035
8607,4.125411374288533
8608,4.119941442940347
8609,4.026115404818383
8610,3.7119813487298003
8611,3.743412401581581
8612,4.3434581225133035
8613,3.9380327650575766
8614,4.323434684580043
8615,4.924008083853052
8616,4.458653169089292
8617,4.3399429222757036
8618,4.660854837543523
8619,4.848685857978641
8620,5.051833167858905
8621,5.16211054201472
8622,5.059745189418722
8623,5.273469008735908
8624,5.554715300310664
8625,6.344711632277077
8626,6.766650558737215
8627,6.698975810283362
8628,6.018272128638496
8629,5.52561938784684
8630,4.950351843540123
8631,4.629872647062478
8632,4.530694005012039
8633,4.2675420524301355
8634,4.23325947080778
8635,4.414735292046823
8636,4.518819236578201
8637,4.6801305274173135
8638,5.075549603442882
8639,4.693919498627339
8640,3.7525577649550663
8641,4.146459269358281
8642,4.119259166018463
8643,4.1054580493037625
8644,4.051041954341899
8645,3.781544115245298
8646,3.499952998632747
8647,3.38592089020028
8648,3.44210756670628
8649,3.5533084362394205
8650,2.6074091580991694
8651,2.64886697069888
8652,2.551816147775596
8653,2.8913280097234506
8654,2.595669538275045
8655,1.4028857159303452
8656,0.39148811879473916
8657,0.32774185414115237
8658,0.7874226487428376
8659,1.6088930423899483
8660,2.3868565136283615
8661,2.983354443962329
8662,3.919668221897048
8663,4.273664063092613
8664,4.543246627320888
8665,5.100511924519603
8666,6.335383610104644
8667,7.7322331285247445
8668,8.48000857820722
8669,8.815851196902699
8670,9.177649713202868
8671,9.696722318098905
8672,10.541744934459041
8673,11.271331821991799
8674,10.938491050880554
8675,11.392168835807439
8676,11.564757776669579
8677,11.421616618842716
8678,11.485114357252776
8679,11.606196301690947
8680,11.557227000386737
8681,11.25293483773642
8682,10.856742873472488
8683,10.667990553110494
8684,10.86326535078473
8685,10.83626150394146
8686,10.339044641338672
8687,10.310840361322757
8688,10.241335705209565
8689,10.299673654146753
8690,9.928509627351206
8691,8.920752802714915
8692,9.347242274566582
8693,9.90838590247568
8694,9.733660653623762
8695,9.596787314120379
8696,9.067177202254191
8697,9.070676469099276
8698,7.2575542924750325
8699,8.133175516068073
8700,9.101563024955055
8701,9.214271322272738
8702,9.016808622578155
8703,7.720598262245497
8704,6.918817589570094
8705,5.59016082157518
8706,4.893955271547496
8707,4.017202634907232
8708,3.712538224474282
8709,4.174769482641786
8710,4.07004539654732
8711,5.110423097297486
8712,6.028902443317061
8713,6.663238134974403
8714,7.325346052828186
8715,8.06017848034035
8716,8.629089978139529
8717,9.192310998483782
8718,8.923004615946201
8719,8.117980521912472
8720,7.35856065764039
8721,7.570665206023911
8722,8.080945615851423
8723,8.826245760282822
8724,9.038309369280533
8725,8.238109443232656
8726,6.669208471892324
8727,5.829876199414203
8728,6.25000556924773
8729,6.890099255604931
8730,7.735034675403286
8731,8.605946931523246
8732,9.426461202895712
8733,9.913388850543415
8734,9.198311569178617
8735,8.627538738803699
8736,8.144181405926968
8737,8.049967539200958
8738,7.910090466760524
8739,8.02014170028753
8740,8.033260990401011
8741,8.325759851071231
8742,8.807007730377428
8743,9.145799790112758
8744,9.33535528869425
8745,9.409715545413443
8746,8.064348580667133
8747,7.884132736294837
8748,7.68847969792204
8749,8.503738497721555
8750,9.195437064533168
8751,8.794270421189964
8752,8.027266600093094
8753,7.456701587125921
8754,6.918994557901656
8755,6.506017931343438
8756,6.016210693900014
8757,5.5108070903283055
8758,4.2467373325654565
8759,4.203347976473935
8760,4.4150717021382375
8761,4.387785425677152
8762,4.309594409252405
8763,4.084111145868794
8764,3.753097260921888
8765,3.5178204116667375
8766,3.7460112604204365
8767,4.42920062527654
8768,5.576370501875885
8769,6.651870443485314
8770,5.592889056265736
8771,5.522224301879635
8772,6.230743151456048
8773,7.194877843272629
8774,7.799095531048629
8775,8.26904160853665
8776,7.413706931855047
8777,7.392003556575792
8778,8.042685559472138
8779,8.242936308830378
8780,7.994538260623299
8781,8.37810652558076
8782,8.676327847408384
8783,9.085374883695094
8784,7.520718046597939
8785,6.359442416758393
8786,5.8863189109547704
8787,4.723325778308891
8788,5.246620320271088
8789,6.200114058979154
8790,7.13691065516836
8791,9.491435974268732
8792,12.431120195593905
8793,14.109582078275345
8794,10.932695160382716
8795,12.092376358279337
8796,12.623363367359417
8797,13.127142688376646
8798,13.740087542759705
8799,13.320504768270146
8800,12.590017672729735
8801,11.917976368972791
8802,11.064844010968775
8803,10.743916502947016
8804,11.222352789287926
8805,11.367442100302963
8806,8.983199650245504
8807,9.103811662320176
8808,8.83117638166107
8809,8.413528036390337
8810,8.17127406355032
8811,7.878891350538641
8812,7.290494966878104
8813,6.211343258962664
8814,4.854593514065515
8815,2.8926044726917652
8816,0.40742398274219277
8817,3.056783566856114
8818,6.227307391757408
8819,7.15720764645541
8820,6.541241930570562
8821,6.006627508259018
8822,6.108012799123234
8823,7.347422197558649
8824,7.590055581492031
8825,7.236745956919245
8826,6.949804205588624
8827,6.696965885313149
8828,7.133589736634659
8829,7.594941534803073
8830,8.133467573405781
8831,8.089955571419333
8832,8.452671709237041
8833,9.05062178535038
8834,9.129926619686392
8835,8.93490908330778
8836,8.673270721241115
8837,8.578226101407596
8838,8.397830951823035
8839,8.211996225194426
8840,8.002140976982899
8841,7.656761431916296
8842,7.186446646716237
8843,7.323596497330873
8844,7.326309329793319
8845,6.686847198541125
8846,5.346786351283861
8847,4.247007132976862
8848,3.671461271188918
8849,3.115524559135743
8850,2.439898680958461
8851,1.8060355670235109
8852,2.131257328841023
8853,1.600746705770949
8854,1.6390561601551095
8855,2.174688914043293
8856,2.5611061351874342
8857,3.0388468639912847
8858,3.5099686273703257
8859,3.6368105721660693
8860,4.035914708356412
8861,4.3726465049313505
8862,4.321773761776467
8863,4.132035225249055
8864,4.901006630314598
8865,6.128950082603691
8866,6.826234776888085
8867,5.986592239142582
8868,5.255525708681641
8869,4.636482519692431
8870,3.9001761958002983
8871,3.7581238246495925
8872,2.9963096493583286
8873,2.7035432921015743
8874,3.0394788709463385
8875,3.8221114251406565
8876,3.8503765505653877
8877,3.68979090658534
8878,4.767974189190764
8879,6.128719370625485
8880,6.427093019305043
8881,6.266011906481697
8882,6.0437109751435045
8883,5.968222908000272
8884,5.460848815204989
8885,4.866425578883658
8886,4.0011636758604014
8887,3.2931255151279166
8888,2.876576838827746
8889,2.7182829658015115
8890,2.1390255168330228
8891,2.7947920321352164
8892,3.0744950087052887
8893,2.771425755870454
8894,2.65714895789856
8895,3.7152239064772346
8896,3.6580890485836974
8897,3.8865509758757257
8898,4.538489259861911
8899,4.355495081358201
8900,3.7130377758398003
8901,2.7382421277657025
8902,0.590197857176776
8903,1.4419055717448892
8904,1.8835156901957564
8905,2.4676534110121326
8906,2.536512847322872
8907,3.1954701805459518
8908,4.06452281210123
8909,4.659226151044194
8910,4.759823174577355
8911,4.501770121960418
8912,4.3426240737671895
8913,3.4325642919161505
8914,1.3783178104184097
8915,1.0390120204552977
8916,2.660290777881624
8917,3.31683876810843
8918,3.5959999084383347
8919,4.148092270413159
8920,4.145770676146648
8921,4.989590364703109
8922,6.02887224894704
8923,6.5452971447867485
8924,6.617730273637377
8925,6.530506708819593
8926,6.249431669183643
8927,6.088992844031468
8928,5.827505700461686
8929,5.596218698995709
8930,5.516827456844107
8931,5.690291313742671
8932,5.832475555680874
8933,5.913802875099946
8934,6.016936989545453
8935,6.112276090251648
8936,5.943931882161662
8937,6.017337717940983
8938,6.589279643645169
8939,7.271456790680524
8940,7.4078081732004915
8941,6.977914402912008
8942,5.946272692168898
8943,4.74339894720398
8944,3.569185941066632
8945,2.4209572091087455
8946,2.0054332517147078
8947,1.598767164293555
8948,1.5247572420445055
8949,1.7945337841657494
8950,1.0136672184537403
8951,0.7209655279414208
8952,0.9688895344194055
8953,2.816477425821809
8954,4.847199681921971
8955,6.218661386810077
8956,7.991916190972355
8957,9.396579747344168
8958,9.69823074418635
8959,9.612220847940476
8960,9.47960477200959
8961,9.4297872954364
8962,8.061163760005337
8963,8.542423336493323
8964,9.108067560199176
8965,9.39754546402507
8966,9.839760179095189
8967,9.809503073044741
8968,9.823774987292513
8969,9.777463894106445
8970,9.18904045764339
8971,8.79362153028894
8972,7.962562884585076
8973,6.782103398045906
8974,4.751820873704911
8975,2.83386312942748
8976,1.7853380915542376
8977,2.5234668822577913
8978,3.648609370067668
8979,4.3510190475034305
8980,5.465985819944179
8981,6.9087094994916605
8982,7.812755476090724
8983,8.419614641220454
8984,8.827132092713422
8985,9.137812892354473
8986,7.608726665098793
8987,8.22877117420016
8988,8.963556640457123
8989,9.573472600290017
8990,10.160227900504943
8991,10.158054095199963
8992,10.212634588309754
8993,10.14423277380548
8994,10.029890287844552
8995,10.141189241195026
8996,10.267579768857965
8997,9.772613843579357
8998,8.57989862539177
8999,8.152089779931984
9000,7.726299868695199
9001,7.341026835796187
9002,7.102474039580248
9003,7.2495271127699255
9004,8.478122041763296
9005,10.16287528807828
9006,11.140704248233549
9007,12.062548034671638
9008,12.460671920383522
9009,12.484511792663545
9010,10.096195620001106
9011,10.25043611963349
9012,10.395107100326697
9013,10.332153112718572
9014,10.205000533520735
9015,9.887904888330624
9016,10.238205718065643
9017,10.384506000226265
9018,10.165994764172607
9019,10.324460661547255
9020,10.188481856388988
9021,9.9900438708062
9022,8.20117207073793
9023,7.947913746884195
9024,7.980002410139608
9025,7.035671940723453
9026,6.683966913870278
9027,7.639226066231892
9028,8.97937902611843
9029,10.290523524108172
9030,10.846433543047688
9031,11.011399942248106
9032,11.924916129919763
9033,15.366664830627329
9034,18.173010966618854
9035,19.92990105796899
9036,19.131892333308784
9037,19.498769962993318
9038,19.68472715181831
9039,19.445511683131
9040,19.11869455975075
9041,18.608939518985427
9042,18.514220430572284
9043,19.68305672479646
9044,19.2901563309298
9045,17.97042121806418
9046,15.064249700242026
9047,15.491177272812397
9048,15.270450320065363
9049,14.885016290967297
9050,13.783649276622755
9051,12.160559053889399
9052,15.025628486336222
9053,15.614396233117658
9054,13.41042452774804
9055,10.692956373630246
9056,9.585252121114834
9057,6.739366893854679
9058,4.171104363962801
9059,3.2288270293751404
9060,1.5507740212522587
9061,2.107755442454855
9062,3.856904696333757
9063,5.299854892850924
9064,6.879677820727532
9065,8.493535245882288
9066,9.079835679139178
9067,8.393514243257709
9068,7.839730018212012
9069,8.643873013883502
9070,8.2347661866557
9071,8.739336348966352
9072,8.51992165660587
9073,8.379650097726488
9074,8.317938815856916
9075,10.803650854443195
9076,12.983337597039382
9077,13.14718982979234
9078,12.97286261837192
9079,12.438808497302794
9080,13.174186658065013
9081,13.71529452528849
9082,12.637128440829034
9083,12.54734400303581
9084,10.720935555945044
9085,10.086799361557505
9086,8.77284325559404
9087,7.515162709199876
9088,7.428563966232296
9089,7.579466209425526
9090,5.532781486492846
9091,3.347369666368193
9092,3.2234211052230517
9093,4.800661492075791
9094,6.380938873239906
9095,7.322353908822608
9096,8.731322213434009
9097,8.745370016797017
9098,8.316538625333987
9099,7.1866858626321095
9100,6.156454549066907
9101,6.745813908870405
9102,7.783017738272611
9103,8.829549970700619
9104,8.842834504423644
9105,8.071984763735438
9106,6.722640235222623
9107,5.396309566321348
9108,5.567712251179542
9109,5.985633637571516
9110,6.154282060349148
9111,7.580238723123212
9112,9.611090828035312
9113,9.99326353726538
9114,10.248864991660026
9115,10.998615381708603
9116,10.071582539359701
9117,10.85406281362768
9118,10.581924673620522
9119,9.180076638037631
9120,9.59038796124406
9121,8.450257990534109
9122,11.566546321609566
9123,12.3466857806353
9124,13.298292254603991
9125,13.337215349846787
9126,13.081901329926659
9127,12.753266394219104
9128,12.316784902215918
9129,12.331358494039907
9130,11.653706090849512
9131,11.203472373948996
9132,11.316042008582302
9133,11.447362776555353
9134,11.205424099782165
9135,11.248100842051189
9136,11.523109823275341
9137,11.51135445615829
9138,11.035216510548574
9139,10.449471794547089
9140,9.748689398098147
9141,9.571484753000279
9142,7.940631646840478
9143,6.904097487694537
9144,6.612663103637838
9145,6.952182087440137
9146,7.757971342893979
9147,9.087131462449463
9148,9.693516128389746
9149,8.920145143408755
9150,10.502621866970538
9151,11.334007891098278
9152,11.136113981965664
9153,10.13672410799808
9154,7.543368347812019
9155,6.511156529843488
9156,6.536278357303015
9157,7.8498468706120255
9158,8.916974317925975
9159,9.444831143959572
9160,9.392328629193393
