,Jan
1075,1.5703486204147339
1076,1.6576886177062988
1077,1.74729585647583
1078,1.8389731645584106
1079,1.9678144454956055
1080,2.116666793823242
1081,2.215244770050049
1082,2.213568925857544
1083,2.123074531555176
1084,2.054069995880127
1085,1.9972891807556152
1086,1.9749120473861694
1087,1.9555907249450684
1088,1.8977255821228027
1089,1.8287211656570435
1090,1.7516332864761353
1091,1.7176239490509033
1092,1.6933737993240356
1093,1.6726723909378052
1094,1.7436484098434448
1095,1.6933737993240356
1096,1.6584771871566772
1097,1.6441833972930908
1098,1.649112343788147
1099,1.6643918752670288
1100,1.6863747835159302
1101,1.7131879329681396
1102,1.742169737815857
1103,1.7717431783676147
1104,1.8060482740402222
1105,1.834044337272644
1106,1.822017788887024
1107,1.7789393663406372
1108,1.727678894996643
1109,1.662223219871521
1110,1.5829665660858154
1111,1.509033203125
1112,1.4481121301651
1113,1.4073009490966797
1114,1.375361680984497
1115,1.3711228370666504
1116,1.3686585426330566
1117,1.4010905027389526
1118,1.395767331123352
1119,1.3861067295074463
1120,1.3896554708480835
1121,1.4048365354537964
1122,1.4229748249053955
1123,1.4401273727416992
1124,1.4540268182754517
1125,1.4631946086883545
1126,1.4690107107162476
1127,1.4686163663864136
1128,1.4611244201660156
1129,1.448506474494934
1130,1.428889513015747
1131,1.40394926071167
1132,1.3731930255889893
1133,1.3397750854492188
1134,1.3043856620788574
1135,1.2683062553405762
1136,1.2319309711456299
1137,1.1956543922424316
1138,1.1575047969818115
1139,1.123692512512207
1140,1.0911619663238525
1141,1.0661230087280273
1142,1.058729887008667
1143,1.0801212787628174
1144,1.1317758560180664
1145,1.1989073753356934
1146,1.2395215034484863
1147,1.2339024543762207
1148,1.2011747360229492
1149,1.1602649688720703
1150,1.111961841583252
1151,1.0501534938812256
1152,0.9892325401306152
1153,0.9334373474121094
1154,0.871628999710083
1155,0.8250017166137695
1156,0.7665450572967529
1157,0.7150874137878418
1158,0.6697416305541992
1159,0.6323807239532471
1160,0.6022160053253174
1161,0.5738255977630615
1162,0.5444493293762207
1163,0.5219736099243164
1164,0.501173734664917
1165,0.48313403129577637
1166,0.47840213775634766
1167,0.4774165153503418
1168,0.47879648208618164
1169,0.4928932189941406
