,May
395,1.149717092514038
396,1.1187636852264404
397,1.0878102779388428
398,1.0510406494140625
399,1.016341209411621
400,0.9972171783447266
401,0.9734599590301514
402,0.9406335353851318
403,0.8998222351074219
404,0.8417599201202393
405,0.7747271060943604
406,0.7092714309692383
407,0.6527862548828125
408,0.6040887832641602
409,0.5586445331573486
410,0.5158617496490479
411,0.4779093265533447
412,0.44389986991882324
413,0.41412949562072754
414,0.38978075981140137
415,0.3740081787109375
416,0.36602354049682617
417,0.3694736957550049
418,0.36700916290283203
419,0.36336183547973633
420,0.36858654022216797
421,0.39254093170166016
422,0.42122697830200195
423,0.434140682220459
424,0.4431114196777344
425,0.44774436950683594
426,0.4357180595397949
427,0.4108762741088867
428,0.3851475715637207
429,0.3658263683319092
430,0.34837794303894043
431,0.3320140838623047
432,0.31476306915283203
433,0.2994835376739502
434,0.2866683006286621
435,0.27602195739746094
436,0.26596689224243164
437,0.25719356536865234
438,0.248321533203125
439,0.23944950103759766
440,0.2311689853668213
441,0.22357845306396484
442,0.19390654563903809
443,0.18887901306152344
444,0.1845417022705078
445,0.182175874710083
446,0.1787257194519043
447,0.17576837539672852
448,0.17330384254455566
449,0.1710364818572998
450,0.16916346549987793
451,0.17281103134155273
452,0.1710364818572998
453,0.168867826461792
454,0.14846229553222656
455,0.14737796783447266
456,0.14796924591064453
457,0.14718079566955566
458,0.1463921070098877
459,0.14925074577331543
460,0.15447545051574707
461,0.15496826171875
462,0.15654563903808594
463,0.16108012199401855
464,0.16679763793945312
465,0.18483734130859375
466,0.18040132522583008
467,0.18542885780334473
468,0.19439959526062012
469,0.19922971725463867
470,0.2037644386291504
471,0.21224212646484375
472,0.2243671417236328
473,0.2406325340270996
474,0.2658684253692627
475,0.29149866104125977
476,0.3241279125213623
477,0.35695433616638184
478,0.39185094833374023
479,0.4244801998138428
480,0.4551377296447754
481,0.4840211868286133
482,0.5085670948028564
483,0.5203962326049805
484,0.5208892822265625
485,0.5235507488250732
486,0.5338029861450195
487,0.5471110343933105
488,0.5574615001678467
489,0.5619962215423584
490,0.5514483451843262
491,0.5474066734313965
492,0.5450408458709717
493,0.5423791408538818
494,0.5444493293762207
495,0.540308952331543
496,0.5330142974853516
497,0.5234522819519043
498,0.5126087665557861
