,Mar
183,1.0593211650848389
184,1.0502521991729736
185,1.0410842895507812
186,1.030536413192749
187,1.0147640705108643
188,0.9905140399932861
189,0.9634051322937012
190,0.9307758808135986
191,0.9036669731140137
192,0.8815853595733643
193,0.8682775497436523
194,0.8802053928375244
195,1.004019021987915
196,1.083867073059082
197,1.191514015197754
198,1.3544633388519287
199,1.5514217615127563
200,1.8106813430786133
201,2.1201171875
202,2.262660503387451
203,2.494811534881592
204,2.7923192977905273
205,3.074054718017578
206,3.645806074142456
207,3.6528050899505615
208,3.6555652618408203
209,3.5961227416992188
210,3.5346102714538574
211,3.500403642654419
212,3.502276659011841
213,3.4813783168792725
214,3.3444535732269287
215,3.3065011501312256
216,3.3312442302703857
217,3.4129652976989746
218,3.513908863067627
219,3.5320472717285156
220,3.513416051864624
221,3.476942300796509
222,3.4436228275299072
223,3.405177593231201
224,3.3848705291748047
225,3.3848705291748047
226,3.246664524078369
227,3.1757869720458984
228,3.117034673690796
229,3.0563106536865234
230,3.03442645072937
231,2.9642391204833984
232,2.9081482887268066
233,2.8697028160095215
234,2.8276100158691406
235,2.7762510776519775
236,2.7338626384735107
237,2.690981388092041
238,2.6273984909057617
239,2.5877702236175537
240,2.5279335975646973
241,2.4339890480041504
242,2.3368897438049316
243,2.2460994720458984
244,2.1553094387054443
245,2.0596890449523926
246,1.9701802730560303
247,1.8992042541503906
248,1.855139970779419
249,1.8475494384765625
250,1.8723911046981812
251,1.9630826711654663
252,2.1125266551971436
253,2.2224409580230713
254,2.2449166774749756
255,2.2045984268188477
256,2.134016513824463
257,2.0613646507263184
258,1.9878257513046265
259,1.9135966300964355
260,1.8368045091629028
261,1.755674958229065
262,1.6617302894592285
263,1.5862196683883667
264,1.5276644229888916
265,1.4933593273162842
266,1.4747282266616821
267,1.4707850217819214
268,1.4498865604400635
269,1.415187120437622
270,1.3608708381652832
271,1.2921619415283203
272,1.2153699398040771
273,1.1422252655029297
274,1.0744037628173828
275,1.030733585357666
276,1.0154540538787842
277,1.0381269454956055
278,1.15090012550354
279,1.13887357711792
280,1.1004281044006348
281,1.0640530586242676
282,1.0428588390350342
283,1.0468018054962158
284,1.0750937461853027
285,1.111370325088501
286,1.1083145141601562
287,1.1273398399353027
288,1.1594762802124023
289,1.204526424407959
290,1.2507593631744385
291,1.2557868957519531
292,1.2469148635864258
293,1.2517452239990234
294,1.2764880657196045
295,1.309906005859375
296,1.3419437408447266
297,1.3856137990951538
298,1.4194259643554688
299,1.4653632640838623
300,1.5208625793457031
301,1.5983448028564453
302,1.7075690031051636
303,1.7135822772979736
304,1.7151594161987305
305,1.7530133724212646
306,1.802992343902588
307,1.827341079711914
308,1.8333542346954346
309,1.8077239990234375
310,1.7159481048583984
311,1.6452678442001343
312,1.5893741846084595
313,1.5211583375930786
314,1.4457463026046753
315,1.384726643562317
316,1.336522102355957
317,1.2991611957550049
318,1.284867286682129
319,1.3083288669586182
320,1.3794034719467163
321,1.4901063442230225
322,1.549252986907959
323,1.5807979106903076
324,1.6051466464996338
325,1.634522795677185
326,1.7112163305282593
327,1.9317349195480347
328,2.2608861923217773
329,2.5818557739257812
330,2.8566906452178955
331,3.010472059249878
332,3.0539448261260986
333,3.0299904346466064
334,2.8593521118164062
335,2.785813093185425
336,2.7225260734558105
337,2.639720916748047
338,2.5272436141967773
339,2.4337916374206543
340,2.267293930053711
341,2.110259532928467
342,1.96751868724823
343,1.840747594833374
344,1.7318191528320312
345,1.6395503282546997
346,1.5649268627166748
347,1.5060759782791138
348,1.4601386785507202
349,1.421791911125183
350,1.4044421911239624
351,1.3743760585784912
352,1.3552517890930176
353,1.3435211181640625
354,1.3322832584381104
355,1.308427333831787
356,1.2795441150665283
357,1.255491018295288
358,1.2414929866790771
359,1.2152714729309082
360,1.1735730171203613
361,1.1219182014465332
362,1.0628700256347656
363,0.9987945556640625
364,0.9326486587524414
365,0.8711361885070801
366,0.8150453567504883
367,0.7643764019012451
368,0.7210021018981934
369,0.6837396621704102
370,0.64559006690979
371,0.620058536529541
372,0.5971884727478027
373,0.5772757530212402
374,0.5789515972137451
375,0.5622918605804443
376,0.5489838123321533
377,0.539618968963623
378,0.5427734851837158
379,0.5674178600311279
380,0.6166083812713623
381,0.6724033355712891
382,0.713017463684082
383,0.7273111343383789
384,0.7241566181182861
385,0.7170591354370117
386,0.7082855701446533
387,0.7027652263641357
388,0.7069056034088135
389,0.7284941673278809
390,0.7739384174346924
391,0.8354511260986328
392,0.9024839401245117
393,0.9644894599914551
394,0.9824304580688477
395,0.9803605079650879
396,0.9670524597167969
397,0.9459567070007324
398,0.9213123321533203
399,0.9006109237670898
400,0.885725736618042
401,0.8704462051391602
402,0.8472802639007568
403,0.8260860443115234
404,0.8107080459594727
405,0.7962169647216797
406,0.7766001224517822
407,0.7569830417633057
408,0.739337682723999
409,0.7283954620361328
410,0.7378590106964111
411,0.7540256977081299
412,0.7585604190826416
413,0.752448558807373
414,0.7634892463684082
415,0.7704882621765137
416,0.765263557434082
417,0.7780787944793701
418,0.7568845748901367
419,0.7550115585327148
420,0.7856693267822266
421,0.8181014060974121
422,0.8434357643127441
423,0.9298884868621826
424,1.0352683067321777
425,1.112553358078003
426,1.202850580215454
427,1.3251855373382568
428,1.4671376943588257
429,1.6139200925827026
430,1.6385644674301147
431,1.780713677406311
432,2.0213422775268555
433,2.3144140243530273
434,2.597430944442749
435,2.7743780612945557
436,2.931806802749634
437,3.087066888809204
438,3.2949676513671875
439,3.5083885192871094
440,3.741820812225342
441,3.9481441974639893
442,3.9559319019317627
443,4.151312828063965
444,4.471296787261963
445,4.77609920501709
446,4.284688949584961
447,3.9171907901763916
448,3.4809839725494385
449,3.1313283443450928
450,2.8980932235717773
451,2.71651291847229
452,2.5670690536499023
453,2.4331016540527344
454,2.17167329788208
455,2.001823902130127
456,1.8830374479293823
457,1.8712081909179688
458,1.8821502923965454
459,1.88786780834198
460,1.8505067825317383
461,1.7767705917358398
462,1.6727709770202637
463,1.5662083625793457
464,1.4787698984146118
465,1.4137084484100342
466,1.337507963180542
467,1.2774739265441895
468,1.2336068153381348
469,1.2205946445465088
470,1.2188200950622559
471,1.2356770038604736
472,1.2753052711486816
473,1.309216022491455
474,1.350322961807251
475,1.3791077136993408
476,1.3665883541107178
477,1.3457884788513184
478,1.323115587234497
479,1.2867403030395508
480,1.2395215034484863
481,1.1880638599395752
482,1.1193552017211914
483,1.0470976829528809
484,0.9794731140136719
485,0.9175662994384766
486,0.8632500171661377
487,0.8135666847229004
488,0.7677280902862549
489,0.727607011795044
490,0.6919217109680176
491,0.6663901805877686
492,0.6557435989379883
493,0.6928088665008545
494,0.8387041091918945
495,1.1008224487304688
496,1.3766433000564575
497,1.5620681047439575
498,1.6561113595962524
499,1.714370846748352
500,1.7585337162017822
501,1.7980633974075317
502,1.6796714067459106
503,1.5970633029937744
504,1.541958212852478
505,1.4938522577285767
506,1.4181444644927979
507,1.4584628343582153
508,1.3304102420806885
509,1.216848611831665
510,1.12349534034729
511,1.045619010925293
512,0.9845993518829346
513,0.9408307075500488
514,0.885627031326294
515,0.8430414199829102
516,0.8126795291900635
517,0.8111023902893066
518,0.9534487724304199
519,1.0079622268676758
520,1.096386432647705
521,1.149914264678955
522,1.1712071895599365
523,1.1809663772583008
524,1.1754460334777832
525,1.1558289527893066
526,1.1148204803466797
527,1.0677988529205322
528,1.0015547275543213
529,0.9297900199890137
530,0.8654186725616455
531,0.8013432025909424
532,0.7425906658172607
533,0.6951746940612793
534,0.6549551486968994
535,0.6222271919250488
536,0.6053705215454102
537,0.6088206768035889
538,0.6515047550201416
539,0.7203121185302734
540,0.7951326370239258
541,0.8708405494689941
542,0.8975551128387451
543,0.8602926731109619
544,0.8043990135192871
545,0.7669394016265869
546,0.7689111232757568
547,0.8140597343444824
548,0.8630528450012207
549,0.8864157199859619
550,0.96419358253479
551,0.9943585395812988
552,0.9587719440460205
553,0.898540735244751
554,0.8287477493286133
555,0.7583632469177246
556,0.6930060386657715
557,0.6377038955688477
558,0.594428300857544
559,0.56593918800354
560,0.5548985004425049
561,0.5644605159759521
562,0.6378026008605957
563,0.726128339767456
564,0.766840934753418
565,0.8034131526947021
566,0.8037090301513672
567,0.7608275413513184
568,0.72524094581604
569,0.7098629474639893
570,0.7035539150238037
571,0.7007937431335449
572,0.7042438983917236
573,0.7236638069152832
574,0.7483081817626953
575,0.7845847606658936
576,0.8121867179870605
577,0.8082435131072998
578,0.7806417942047119
579,0.7576730251312256
580,0.6962592601776123
581,0.6351408958435059
582,0.580824613571167
583,0.5361688137054443
584,0.4994978904724121
585,0.4671642780303955
586,0.43877387046813965
587,0.4249730110168457
588,0.4134395122528076
589,0.40348315238952637
590,0.3952023983001709
591,0.39313244819641113
592,0.38741493225097656
593,0.3804159164428711
594,0.367995023727417
595,0.35232114791870117
596,0.33684444427490234
597,0.3248178958892822
598,0.30263781547546387
599,0.2986948490142822
600,0.3122985363006592
601,0.3449277877807617
602,0.394118070602417
603,0.4673614501953125
604,0.5479981899261475
605,0.5881192684173584
606,0.6133551597595215
607,0.6489417552947998
608,0.673192024230957
609,0.6698403358459473
610,0.6468715667724609
611,0.7088770866394043
612,0.8260860443115234
613,0.9313671588897705
614,0.9995830059051514
615,1.0290579795837402
616,1.0618841648101807
617,1.0941193103790283
618,1.1035826206207275
619,1.0912604331970215
620,1.0807125568389893
621,1.0651373863220215
622,1.0229461193084717
623,0.9714884757995605
624,0.9223966598510742
625,0.8802053928375244
626,0.8404784202575684
627,0.8067648410797119
628,0.7757129669189453
629,0.7443652153015137
630,0.7143974304199219
631,0.686795711517334
632,0.6611654758453369
633,0.6377038955688477
634,0.6124680042266846
635,0.5974841117858887
636,0.5861477851867676
637,0.5695867538452148
638,0.5503640174865723
639,0.5304512977600098
640,0.5100457668304443
641,0.48756980895996094
642,0.4651927947998047
643,0.44409704208374023
644,0.42398715019226074
645,0.4050602912902832
646,0.3804159164428711
647,0.3650376796722412
648,0.35163116455078125
649,0.341477632522583
650,0.3334927558898926
651,0.33132410049438477
652,0.33556294441223145
653,0.34157609939575195
654,0.34739232063293457
655,0.35439133644104004
656,0.36917805671691895
657,0.39362525939941406
658,0.4035816192626953
659,0.43088769912719727
660,0.4660799503326416
661,0.5087640285491943
662,0.5443506240844727
663,0.5624890327453613
664,0.5695867538452148
665,0.553814172744751
666,0.5224664211273193
667,0.48520398139953613
668,0.4496173858642578
669,0.4193539619445801
670,0.3898792266845703
671,0.36917805671691895
672,0.3573486804962158
673,0.35981297492980957
674,0.3740081787109375
675,0.3990471363067627
676,0.4288175106048584
677,0.4454772472381592
678,0.45671510696411133
679,0.47800779342651367
680,0.5073840618133545
681,0.5482938289642334
682,0.5746140480041504
683,0.6174955368041992
684,0.6409571170806885
685,0.646181583404541
686,0.6406612396240234
687,0.6104965209960938
688,0.5743184089660645
689,0.540111780166626
690,0.5100457668304443
691,0.4801766872406006
692,0.45208191871643066
693,0.4306905269622803
694,0.4114677906036377
695,0.4026944637298584
696,0.3884005546569824
697,0.3771626949310303
698,0.3684878349304199
699,0.35932016372680664
700,0.3509409427642822
701,0.3440406322479248
702,0.33861875534057617
703,0.33921027183532715
704,0.3513352870941162
705,0.38199305534362793
706,0.41757965087890625
707,0.46322131156921387
708,0.5156645774841309
709,0.58062744140625
710,0.6572222709655762
711,0.7159748077392578
712,0.7193262577056885
713,0.6893587112426758
714,0.6669814586639404
715,0.6547579765319824
716,0.6383938789367676
717,0.619072675704956
718,0.607539176940918
719,0.6083276271820068
720,0.6267616748809814
721,0.6664886474609375
722,0.7285926342010498
723,0.8041033744812012
724,0.8651230335235596
725,0.9052441120147705
726,0.9228894710540771
727,0.9051456451416016
728,0.8756706714630127
729,0.8572366237640381
730,0.8477733135223389
731,0.8704462051391602
732,0.9170734882354736
733,1.0099337100982666
734,1.1854023933410645
735,1.3431267738342285
736,1.4927679300308228
737,1.6207219362258911
738,1.7296503782272339
739,1.9270031452178955
740,2.1949377059936523
741,2.387263059616089
742,2.5620415210723877
743,2.916921615600586
744,1.1575047969818115
745,1.1029913425445557
746,1.0758824348449707
747,1.1725871562957764
748,1.243563175201416
749,1.3539702892303467
750,1.443281888961792
751,1.502132773399353
752,1.5381137132644653
753,1.5408738851547241
754,1.4801499843597412
755,1.4738409519195557
756,1.5320018529891968
757,1.6655747890472412
758,1.9352837800979614
759,1.9649556875228882
760,1.9405083656311035
761,1.8717995882034302
762,1.7528162002563477
763,1.6093854904174805
764,1.4697006940841675
765,1.3459856510162354
766,1.2414929866790771
767,1.150801420211792
768,1.0688834190368652
769,0.9960343837738037
770,0.9291000366210938
771,0.8683760166168213
772,0.8119895458221436
773,0.7583632469177246
774,0.7086799144744873
775,0.6637284755706787
776,0.6260716915130615
777,0.593738317489624
778,0.5651507377624512
779,0.5421819686889648
780,0.5231564044952393
781,0.5046238899230957
782,0.4865841865539551
783,0.4706144332885742
784,0.45671510696411133
785,0.447843074798584
786,0.4436042308807373
787,0.44478702545166016
788,0.4508988857269287
789,0.4591794013977051
790,0.4679529666900635
791,0.47603631019592285
792,0.47662782669067383
793,0.47347331047058105
794,0.46982598304748535
795,0.4710087776184082
796,0.48155665397644043
797,0.5047223567962646
798,0.5447449684143066
799,0.6009345054626465
800,0.6612639427185059
801,0.7107501029968262
802,0.7301700115203857
803,0.7602362632751465
804,0.7978928089141846
805,0.8342680931091309
806,0.8459987640380859
807,0.8201713562011719
808,0.7723612785339355
809,0.7119331359863281
810,0.6483502388000488
811,0.5888092517852783
812,0.5376474857330322
813,0.49210453033447266
814,0.45080041885375977
815,0.4247758388519287
816,0.39835691452026367
817,0.37578272819519043
818,0.3624746799468994
819,0.3575458526611328
820,0.354095458984375
821,0.3387174606323242
822,0.3204805850982666
823,0.3056938648223877
824,0.29445600509643555
825,0.2838096618652344
826,0.26537561416625977
827,0.2766134738922119
828,0.31821322441101074
829,0.36001014709472656
830,0.40407443046569824
831,0.4642069339752197
832,0.5112285614013672
833,0.5339014530181885
834,0.5512511730194092
835,0.6011316776275635
836,0.6829512119293213
837,0.7837963104248047
838,0.8751778602600098
839,1.0535051822662354
840,1.31020188331604
841,1.5495487451553345
842,1.6803615093231201
843,1.7353678941726685
844,1.7260030508041382
845,1.6484222412109375
846,1.5607866048812866
847,1.4587585926055908
848,1.3545618057250977
849,1.2605185508728027
850,1.165095329284668
851,1.0946121215820312
852,1.0383241176605225
853,1.0110180377960205
854,1.0112152099609375
855,1.0235373973846436
856,1.0526180267333984
857,1.111271858215332
858,1.191316843032837
859,1.2674190998077393
860,1.3438167572021484
861,1.4343112707138062
862,1.50163996219635
863,1.5770519971847534
864,1.6638990640640259
865,1.7707573175430298
866,1.8802772760391235
867,1.9670257568359375
868,2.027059555053711
869,2.0581116676330566
870,2.0711240768432617
871,2.0749683380126953
872,2.068462371826172
873,2.0452966690063477
874,2.000443696975708
875,1.955196499824524
876,1.9057103395462036
877,1.8522812128067017
878,1.8247779607772827
879,1.7603081464767456
880,1.7004714012145996
881,1.6455634832382202
882,1.5938102006912231
883,1.5449155569076538
884,1.5008512735366821
885,1.4757139682769775
886,1.4745310544967651
887,1.5080474615097046
888,1.5726159811019897
889,1.654139757156372
890,1.7237356901168823
891,2.0746726989746094
892,2.109865188598633
893,2.175320625305176
894,2.3238773345947266
895,2.5621399879455566
896,2.793896436691284
897,2.9658162593841553
898,2.9605915546417236
899,3.0183582305908203
900,3.1242308616638184
901,3.2041773796081543
902,3.4839413166046143
903,3.3108386993408203
904,3.14089035987854
905,3.0313704013824463
906,2.9374258518218994
907,2.83431339263916
908,2.6948258876800537
909,2.582545757293701
910,2.4840664863586426
911,2.372574806213379
912,2.2692654132843018
913,2.160238265991211
914,2.040269136428833
915,1.926411747932434
916,1.8245807886123657
917,1.7359594106674194
918,1.6572942733764648
919,1.5868111848831177
920,1.5224398374557495
921,1.4631946086883545
922,1.4068080186843872
923,1.3581106662750244
924,1.3135533332824707
925,1.2874302864074707
926,1.2509565353393555
927,1.2147784233093262
928,1.1795861721038818
929,1.1453797817230225
930,1.1126518249511719
931,1.0829799175262451
932,1.0544910430908203
933,1.0295507907867432
934,1.0131869316101074
935,1.006286382675171
936,1.0097365379333496
937,1.0311279296875
938,1.0633628368377686
939,1.0763752460479736
940,1.0526180267333984
941,1.0253119468688965
942,0.9977102279663086
943,0.9613349437713623
944,0.9342260360717773
945,0.9097785949707031
946,0.9035682678222656
947,0.898836612701416
948,0.8879930973052979
949,0.8642356395721436
950,0.8393940925598145
951,0.8207628726959229
952,0.8037090301513672
953,0.7823176383972168
954,0.7686152458190918
955,0.7600390911102295
956,0.7552087306976318
957,0.7498855590820312
958,0.7298741340637207
959,0.713313102722168
960,0.6969492435455322
961,0.6834440231323242
962,0.674079179763794
963,0.7326343059539795
964,0.7199177742004395
965,0.7071027755737305
966,0.6984279155731201
967,0.6932032108306885
968,0.6958649158477783
969,0.6973435878753662
970,0.6974420547485352
971,0.6973435878753662
972,0.6924145221710205
973,0.6680657863616943
974,0.6848242282867432
975,0.659588098526001
976,0.6417455673217773
977,0.633070707321167
978,0.6344509124755859
979,0.6483502388000488
980,0.7053282260894775
981,0.8444216251373291
982,1.0554766654968262
983,1.282205581665039
984,1.4867546558380127
985,1.65561842918396
986,1.742958426475525
987,1.7525204420089722
988,1.7240314483642578
989,1.6921908855438232
990,1.6927822828292847
991,1.7553791999816895
992,1.8539570569992065
993,1.9177368879318237
994,1.8897408246994019
995,1.8564214706420898
996,1.8206377029418945
997,1.7597166299819946
998,1.6923879384994507
999,1.6047523021697998
1000,1.523129940032959
1001,1.4529424905776978
1002,1.3935986757278442
1003,1.3426339626312256
1004,1.2978794574737549
1005,1.2598285675048828
1006,1.2260162830352783
1007,1.1978230476379395
1008,1.1715028285980225
1009,1.1479427814483643
1010,1.1288185119628906
1011,1.1095960140228271
1012,1.0935277938842773
1013,1.0794310569763184
1014,1.069869041442871
1015,1.0666160583496094
1016,1.0701649188995361
1017,1.0780510902404785
1018,1.060011386871338
1019,1.0510406494140625
1020,1.0560681819915771
1021,1.0701649188995361
1022,1.0816984176635742
1023,1.0923447608947754
1024,1.0874159336090088
1025,1.0606026649475098
1026,1.0223546028137207
1027,0.9826276302337646
1028,0.9474353790283203
1029,0.9204251766204834
1030,0.8915417194366455
1031,0.8655173778533936
1032,0.8406755924224854
1033,0.8169183731079102
1034,0.7949354648590088
1035,0.7736427783966064
1036,0.752941370010376
1037,0.7312543392181396
1038,0.7105529308319092
1039,0.6932032108306885
1040,0.6794023513793945
1041,0.6713190078735352
1042,0.659785270690918
1043,0.6689531803131104
1044,0.6887671947479248
1045,0.6970477104187012
1046,0.75264573097229
1047,0.739238977432251
1048,0.726128339767456
1049,0.6922173500061035
1050,0.6609683036804199
1051,0.6296205520629883
1052,0.6033987998962402
1053,0.5813174247741699
1054,0.5543069839477539
1055,0.5338029861450195
1056,0.5213820934295654
1057,0.5245366096496582
1058,0.5418863296508789
1059,0.553715705871582
1060,0.5452380180358887
1061,0.5277895927429199
1062,0.5117213726043701
1063,0.5080740451812744
1064,0.525916576385498
1065,0.5841760635375977
1066,0.6857113838195801
1067,0.8583211898803711
1068,1.0548851490020752
1069,1.2390286922454834
1070,1.4142999649047852
1071,1.5974575281143188
1072,1.8655892610549927
1073,2.211203098297119
1074,2.6061058044433594
1075,2.9887847900390625
1076,3.3200063705444336
1077,3.696573495864868
1078,4.2171630859375
1079,4.682844638824463
1080,4.970297813415527
1081,5.182634353637695
1082,5.303096294403076
1083,5.2834792137146
1084,5.174846649169922
1085,5.075677394866943
1086,5.001053810119629
1087,4.921501636505127
1088,4.844709396362305
1089,4.7668328285217285
1090,4.635625839233398
1091,4.518121242523193
1092,4.397757530212402
1093,4.2361884117126465
1094,4.046327590942383
1095,3.858339786529541
1096,3.684152841567993
1097,3.525541067123413
1098,3.383490562438965
1099,3.237595319747925
1100,3.0837152004241943
1101,2.9373271465301514
1102,2.785615921020508
1103,2.6435654163360596
1104,2.5104851722717285
1105,2.383418560028076
1106,2.266012191772461
1107,2.2200751304626465
1108,2.109372138977051
1109,2.011090040206909
1110,1.9256230592727661
1111,1.8516896963119507
1112,1.786924123764038
1113,1.7290589809417725
1114,1.675826907157898
1115,1.629298210144043
1116,1.5861210823059082
1117,1.5471829175949097
1118,1.5522103309631348
1119,1.5028228759765625
1120,1.4586600065231323
1121,1.4180458784103394
1122,1.376544713973999
1123,1.335733413696289
1124,1.297288179397583
1125,1.2622928619384766
1126,1.2270021438598633
1127,1.1964430809020996
1128,1.1744601726531982
1129,1.1743614673614502
1130,1.203047752380371
1131,1.229565143585205
1132,1.2002875804901123
1133,1.1467597484588623
1134,1.1018083095550537
1135,1.0661230087280273
1136,1.0295507907867432
1137,0.9831206798553467
1138,0.9324514865875244
1139,0.8893730640411377
1140,0.8513221740722656
1141,0.8210587501525879
1142,0.8165240287780762
1143,0.8145525455474854
1144,0.8400840759277344
1145,0.8680803775787354
1146,0.8750793933868408
1147,0.8701503276824951
1148,0.8705446720123291
1149,0.885528564453125
1150,0.8894717693328857
1151,0.9407322406768799
1152,1.0079622268676758
1153,1.0362539291381836
1154,1.0543923377990723
1155,1.072037696838379
1156,1.0651373863220215
1157,1.0330009460449219
1158,0.9962315559387207
1159,0.9587719440460205
1160,0.9144117832183838
1161,0.8923304080963135
1162,0.8762621879577637
1163,0.8699531555175781
1164,0.8816840648651123
1165,0.8935134410858154
1166,0.9024839401245117
1167,0.9177634716033936
1168,0.9482240676879883
1169,0.9989917278289795
1170,1.1302971839904785
1171,1.4941480159759521
1172,2.1526479721069336
1173,2.9761669635772705
1174,3.5854763984680176
1175,3.979787588119507
1176,4.2374701499938965
1177,4.536160945892334
1178,4.831302642822266
1179,5.092928409576416
1180,5.265439510345459
1181,5.451751708984375
1182,5.573692321777344
1183,5.564722061157227
1184,5.556835651397705
1185,5.636782169342041
1186,5.492168426513672
1187,5.490689754486084
1188,5.419516563415527
1189,5.273522853851318
1190,5.315122604370117
1191,5.14694881439209
1192,4.982718467712402
1193,4.814939022064209
1194,4.680774688720703
1195,4.674071311950684
1196,4.69033670425415
1197,4.6619462966918945
1198,4.561298370361328
1199,4.472578048706055
1200,4.364044189453125
1201,4.220219135284424
1202,4.070479393005371
1203,3.9199509620666504
1204,3.7443838119506836
1205,3.5955312252044678
1206,3.4775335788726807
1207,3.381913185119629
1208,3.313500165939331
1209,3.249917507171631
1210,3.1201891899108887
1211,3.010866165161133
1212,2.8939530849456787
1213,2.7635345458984375
1214,2.6863481998443604
1215,2.5375943183898926
1216,2.3940649032592773
1217,2.265223741531372
1218,2.145254611968994
1219,2.0335657596588135
1220,1.9304534196853638
1221,1.8358187675476074
1222,1.748183012008667
1223,1.6662648916244507
1224,1.5904585123062134
1225,1.521651268005371
1226,1.4606314897537231
1227,1.4096667766571045
1228,1.3845294713974
1229,1.409568190574646
1230,1.4987812042236328
1231,1.60140061378479
1232,1.6828259229660034
1233,1.786924123764038
1234,1.8556329011917114
1235,1.9738277196884155
1236,2.1549150943756104
1237,2.3819398880004883
1238,2.64957857131958
1239,2.904106616973877
1240,3.0806593894958496
1241,3.168196439743042
1242,3.18101167678833
1243,3.183475971221924
1244,3.2043745517730713
1245,3.2273430824279785
1246,3.1863348484039307
1247,3.180420160293579
1248,3.1479880809783936
1249,3.0981075763702393
1250,3.0446784496307373
1251,3.0174710750579834
1252,2.9597043991088867
1253,2.903810739517212
1254,2.847522735595703
1255,2.784728765487671
1256,2.714639902114868
1257,2.640410900115967
1258,2.5639145374298096
1259,2.490769863128662
1260,2.4205822944641113
1261,2.3518736362457275
1262,2.3105695247650146
1263,2.2356503009796143
1264,2.162899971008301
1265,2.09202241897583
1266,2.0207507610321045
1267,1.9489860534667969
1268,1.8787986040115356
1269,1.8102871179580688
1270,1.7471972703933716
1271,1.6834174394607544
