,Jun
297,2.130270481109619
298,2.197993755340576
299,2.2556614875793457
300,2.3087949752807617
301,2.3416213989257812
302,2.6465227603912354
303,2.623751163482666
304,2.583334445953369
305,2.520540237426758
306,2.4468040466308594
307,2.3756308555603027
308,2.320230007171631
309,2.292726993560791
310,2.2698569297790527
311,2.235748767852783
312,2.2060770988464355
313,2.197500705718994
314,2.2033166885375977
315,2.229735851287842
316,2.252408504486084
317,2.252605676651001
318,2.241466522216797
319,2.2189908027648926
320,2.1936562061309814
321,2.1669416427612305
322,2.1288905143737793
323,2.066096544265747
324,1.986051321029663
325,1.908569097518921
326,1.8429163694381714
327,1.7778549194335938
328,1.7069774866104126
329,1.6334384679794312
330,1.564039707183838
331,1.4992740154266357
332,1.437268614768982
333,1.3773332834243774
334,1.3209466934204102
335,1.2680103778839111
336,1.2182285785675049
337,1.1730799674987793
338,1.1333532333374023
339,1.1147220134735107
340,1.084754228591919
341,1.0606026649475098
342,1.0426616668701172
343,1.030832290649414
344,1.0132853984832764
345,0.9863736629486084
346,0.9611377716064453
347,0.9365918636322021
348,0.9129331111907959
349,0.8924291133880615
350,0.8743891716003418
351,0.858715295791626
352,0.846097469329834
353,0.8366339206695557
354,0.8282549381256104
355,0.8220443725585938
356,0.8174111843109131
357,0.8138625621795654
358,0.806666374206543
359,0.805286169052124
360,0.8040046691894531
361,0.8032159805297852
362,0.8022303581237793
363,0.991499662399292
364,0.9949500560760498
365,0.9975130558013916
366,1.0000760555267334
367,1.0026390552520752
368,1.004413366317749
369,1.0121023654937744
370,1.01772141456604
371,1.0279734134674072
372,1.0294520854949951
373,1.0231432914733887
374,1.0765724182128906
375,1.0622785091400146
376,1.0473933219909668
377,1.032606601715088
378,1.018904447555542
379,1.006286382675171
380,0.9943585395812988
381,0.9848949909210205
382,0.978487491607666
383,0.9762201309204102
384,0.9773044586181641
385,0.9840078353881836
386,0.9819376468658447
387,0.966362476348877
388,0.9447739124298096
389,0.9228894710540771
390,0.9029767513275146
391,0.8872044086456299
392,0.8709390163421631
393,0.8573353290557861
394,0.8508291244506836
395,0.8573353290557861
396,0.8655173778533936
397,0.872220516204834
398,0.872220516204834
399,0.8687703609466553
400,0.8634471893310547
401,0.8557579517364502
402,0.8615741729736328
403,0.8794167041778564
404,0.8875987529754639
405,0.8805010318756104
406,0.8934147357940674
407,0.8753750324249268
408,0.8429429531097412
409,0.8133695125579834
410,0.792668342590332
411,0.7731499671936035
412,0.7570817470550537
413,0.7431821823120117
414,0.7285926342010498
415,0.712623119354248
416,0.699413537979126
417,0.6886687278747559
418,0.6822609901428223
419,0.6848242282867432
420,0.6814725399017334
421,0.674079179763794
422,0.6660943031311035
423,0.6585037708282471
424,0.6518006324768066
425,0.64559006690979
426,0.6405627727508545
427,0.6388869285583496
428,0.6402668952941895
429,0.6504204273223877
430,0.7016808986663818
431,0.7691080570220947
432,0.8572366237640381
433,0.9536459445953369
434,1.04384446144104
435,1.2527308464050293
436,1.2618987560272217
437,1.1963443756103516
438,1.0946121215820312
439,1.0034277439117432
440,0.9347188472747803
441,0.8905560970306396
442,0.8639400005340576
443,0.8598983287811279
444,0.872812032699585
445,0.8934147357940674
446,1.0014560222625732
447,0.9938654899597168
448,0.9698126316070557
449,0.9367890357971191
450,0.9073143005371094
451,0.8773465156555176
452,0.8428444862365723
453,0.8067648410797119
454,0.7705867290496826
455,0.7374646663665771
456,0.7047369480133057
457,0.67368483543396
458,0.6450972557067871
459,0.619072675704956
460,0.5952169895172119
461,0.5759942531585693
462,0.5571658611297607
463,0.541393518447876
464,0.5249309539794922
465,0.5092570781707764
466,0.4863870143890381
467,0.48244380950927734
468,0.4854011535644531
469,0.4993007183074951
470,0.5216777324676514
471,0.5700795650482178
472,0.6354365348815918
473,0.7098629474639893
474,0.7707839012145996
475,0.8263819217681885
476,0.9096801280975342
477,1.017129898071289
478,1.0891902446746826
479,1.1965415477752686
480,1.2771782875061035
481,1.3470699787139893
482,1.40927255153656
483,1.4455491304397583
484,1.4555054903030396
485,1.4474221467971802
486,1.4320440292358398
487,1.42267906665802
488,1.4321426153182983
489,1.457674264907837
490,1.4882333278656006
491,1.51504647731781
492,1.547971487045288
493,1.5980490446090698
494,1.6408318281173706
495,1.6750383377075195
496,1.6971197128295898
497,1.7015557289123535
498,1.6946552991867065
499,1.6789814233779907
500,1.6599558591842651
501,1.6442819833755493
502,1.6281152963638306
503,1.6375787258148193
504,1.6742496490478516
505,1.7054988145828247
506,1.7301433086395264
507,2.066688060760498
508,1.9874314069747925
509,1.9489860534667969
510,1.9421842098236084
511,1.9472116231918335
512,1.9579566717147827
513,1.952534794807434
514,1.8719967603683472
515,1.8170889616012573
516,1.7923458814620972
517,1.7793335914611816
518,1.7715460062026978
519,1.7561678886413574
520,1.727284550666809
521,1.6905150413513184
522,1.6582800149917603
523,1.6378744840621948
524,1.6279181241989136
525,1.6150044202804565
526,1.5914442539215088
527,1.5383108854293823
528,1.464377522468567
529,1.4018791913986206
530,1.3600821495056152
531,1.3159193992614746
532,1.2747137546539307
533,1.2422816753387451
534,1.2130041122436523
535,1.1861908435821533
536,1.1586875915527344
537,1.124382495880127
538,1.0991466045379639
539,1.0820927619934082
540,1.0651373863220215
541,1.0343811511993408
542,1.0214674472808838
543,0.9747414588928223
544,0.9344232082366943
545,0.89923095703125
546,0.8715305328369141
547,0.8497447967529297
548,0.832690954208374
549,0.8204672336578369
550,0.8155384063720703
551,0.8142569065093994
552,0.805680513381958
553,0.7941470146179199
554,0.7839934825897217
555,0.77876877784729
556,0.7766001224517822
557,0.7760086059570312
558,0.7778816223144531
559,0.7811346054077148
560,0.7873451709747314
561,0.806074857711792
562,0.8344652652740479
563,0.8893730640411377
564,0.9455623626708984
565,0.9682352542877197
566,0.9607434272766113
567,0.9669537544250488
568,0.9811489582061768
569,0.9794731140136719
570,0.9664609432220459
571,0.9432952404022217
572,0.9072155952453613
573,0.8707418441772461
574,0.8409714698791504
575,0.8492519855499268
576,0.8788251876831055
577,0.8824727535247803
578,0.8611798286437988
579,0.8658130168914795
580,0.8942034244537354
581,0.9490127563476562
582,0.9935698509216309
583,1.0288608074188232
584,1.060011386871338
585,1.1062443256378174
586,1.097175121307373
587,1.111764669418335
588,1.1835293769836426
589,1.3319873809814453
590,1.4325368404388428
591,1.6426061391830444
592,1.8744611740112305
593,2.0699410438537598
594,2.1902060508728027
595,2.280503273010254
596,2.386671543121338
597,2.5093023777008057
598,2.46415376663208
599,2.413878917694092
600,2.3945577144622803
601,2.454098701477051
602,2.5896432399749756
603,2.893065929412842
604,3.050790309906006
605,2.995685338973999
606,2.8710830211639404
607,2.719075918197632
608,2.5366084575653076
609,2.3508877754211426
610,2.1566896438598633
611,2.0347487926483154
612,2.001429557800293
613,2.093205451965332
614,2.2171177864074707
615,2.371392011642456
616,2.385094165802002
617,2.3145127296447754
618,2.2053871154785156
619,2.081573247909546
620,1.9536192417144775
621,1.8221163749694824
622,1.6890363693237305
623,1.616581678390503
624,1.6162859201431274
625,1.6750383377075195
626,1.734382152557373
627,1.733790636062622
628,1.6933737993240356
629,1.6615331172943115
630,1.6467465162277222
631,1.6291996240615845
632,1.588388442993164
633,1.536142110824585
634,1.4622087478637695
635,1.3995132446289062
636,1.3544633388519287
637,1.3251855373382568
638,1.3017241954803467
639,1.283782958984375
640,1.2734322547912598
641,1.2816143035888672
642,1.2911763191223145
643,1.2870359420776367
644,1.284275770187378
645,1.3087232112884521
646,1.3157222270965576
647,1.3658983707427979
648,1.415778636932373
649,1.441803216934204
650,1.4852759838104248
651,1.542155385017395
652,1.6271294355392456
653,1.6578857898712158
654,1.5939087867736816
655,1.4959224462509155
656,1.3943872451782227
657,1.2928521633148193
658,1.188951015472412
659,1.0929362773895264
660,1.0078635215759277
661,0.9337332248687744
662,0.8715305328369141
663,0.8142569065093994
664,0.7628977298736572
665,0.7150874137878418
666,0.6710231304168701
667,0.6304092407226562
668,0.5941324234008789
669,0.5624890327453613
670,0.5310428142547607
671,0.5076797008514404
672,0.4859926700592041
673,0.4664742946624756
674,0.4517862796783447
675,0.4408440589904785
676,0.43216919898986816
677,0.42526865005493164
678,0.4309861660003662
679,0.4693329334259033
680,0.5327186584472656
681,0.5741212368011475
682,0.5608131885528564
683,0.5373516082763672
684,0.5167489051818848
685,0.5091583728790283
686,0.513200044631958
687,0.5249309539794922
688,0.5332114696502686
689,0.5346901416778564
690,0.5361688137054443
691,0.5345914363861084
692,0.5316340923309326
693,0.5224664211273193
694,0.5115244388580322
695,0.5111300945281982
696,0.5063982009887695
697,0.49979352951049805
698,0.5000894069671631
699,0.4918086528778076
700,0.4857954978942871
701,0.5073840618133545
702,0.5644605159759521
703,0.6118764877319336
704,0.6361267566680908
705,0.6424355506896973
706,0.6106936931610107
707,0.606947660446167
708,0.6482517719268799
709,0.7383518218994141
710,0.8619685173034668
711,1.016341209411621
712,1.1894440650939941
713,1.3686585426330566
714,1.5606880187988281
715,1.7438455820083618
716,1.8948668241500854
717,2.0481553077697754
718,2.1780810356140137
719,2.318948745727539
720,0.29169583320617676
721,0.3268880844116211
722,0.381894588470459
723,0.46144676208496094
724,0.5309441089630127
725,0.5864434242248535
726,0.620058536529541
727,0.6314935684204102
728,0.6273531913757324
729,0.6116793155670166
730,0.5789515972137451
731,0.5489838123321533
732,0.5160589218139648
733,0.486682653427124
734,0.460559606552124
735,0.43492937088012695
736,0.41481947898864746
737,0.3973712921142578
738,0.3752896785736084
739,0.35182833671569824
740,0.32826805114746094
741,0.30628538131713867
742,0.27602195739746094
743,0.2588694095611572
744,0.24546289443969727
745,0.23491501808166504
746,0.22653579711914062
747,0.21825528144836426
748,0.20889043807983398
749,0.20129990577697754
750,0.19686388969421387
751,0.21411514282226562
752,0.24477267265319824
753,0.28055644035339355
754,0.27069878578186035
755,0.2874569892883301
756,0.3181147575378418
757,0.36109447479248047
758,0.4145238399505615
759,0.4686429500579834
760,0.527198314666748
761,0.5767829418182373
762,0.6014273166656494
763,0.6171996593475342
764,0.6143410205841064
765,0.5943295955657959
766,0.5704739093780518
767,0.553912878036499
768,0.540210485458374
769,0.5292682647705078
770,0.5202977657318115
771,0.5089612007141113
772,0.4956533908843994
773,0.4821481704711914
774,0.47022032737731934
775,0.45740509033203125
776,0.44478702545166016
777,0.43147921562194824
778,0.421917200088501
779,0.41462230682373047
780,0.40279293060302734
781,0.3893864154815674
782,0.37538838386535645
783,0.36257314682006836
784,0.3508424758911133
785,0.3389146327972412
786,0.32747960090637207
787,0.3162417411804199
788,0.3073697090148926
789,0.29721617698669434
790,0.27858495712280273
791,0.26902294158935547
792,0.25975656509399414
793,0.25098323822021484
794,0.24289965629577637
795,0.234619140625
796,0.22781729698181152
797,0.222198486328125
798,0.21421360969543457
799,0.20780611038208008
800,0.2061302661895752
801,0.20297574996948242
802,0.19430088996887207
803,0.19745540618896484
804,0.2134249210357666
805,0.24871587753295898
806,0.30007481575012207
807,0.3586301803588867
808,0.4123549461364746
809,0.4568135738372803
810,0.4940760135650635
811,0.5227622985839844
812,0.5513498783111572
813,0.5882179737091064
814,0.633859395980835
815,0.6941890716552734
816,0.7424921989440918
817,0.7864577770233154
818,0.831606388092041
819,0.8597011566162109
820,0.859208345413208
821,0.8380141258239746
822,0.8023288249969482
823,0.7643764019012451
824,0.7306628227233887
825,0.7056241035461426
826,0.686302900314331
827,0.6786136627197266
828,0.6786136627197266
829,0.6746706962585449
830,0.6657986640930176
831,0.6524906158447266
832,0.6349437236785889
833,0.6176927089691162
834,0.6035959720611572
835,0.5911753177642822
836,0.5786557197570801
837,0.566530704498291
838,0.5566730499267578
839,0.5449421405792236
840,0.5313384532928467
841,0.5155661106109619
842,0.49959635734558105
843,0.4830353260040283
844,0.46765708923339844
845,0.45651793479919434
846,0.4485330581665039
847,0.4459700584411621
848,0.4510960578918457
849,0.4677557945251465
850,0.4547433853149414
851,0.4380838871002197
852,0.421522855758667
853,0.3982584476470947
854,0.37627553939819336
855,0.35567283630371094
856,0.3373372554779053
857,0.3210718631744385
858,0.3104255199432373
859,0.3052995204925537
860,0.30322933197021484
861,0.2962303161621094
862,0.2936673164367676
863,0.2864711284637451
864,0.27986645698547363
865,0.2770075798034668
866,0.2804579734802246
867,0.29297733306884766
868,0.29770898818969727
869,0.3007650375366211
870,0.3050038814544678
871,0.30776405334472656
872,0.3104255199432373
873,0.31436872482299805
874,0.3095383644104004
875,0.31732606887817383
876,0.3260993957519531
877,0.3329012393951416
878,0.3416748046875
879,0.3530111312866211
880,0.3639533519744873
881,0.3714451789855957
882,0.37775421142578125
883,0.3834717273712158
884,0.38928794860839844
885,0.39530110359191895
886,0.394808292388916
887,0.3999342918395996
888,0.4037787914276123
889,0.4061446189880371
890,0.40811610221862793
891,0.40920066833496094
892,0.40989065170288086
893,0.4099891185760498
894,0.40939760208129883
895,0.40920066833496094
896,0.40939760208129883
897,0.41265082359313965
898,0.40387725830078125
899,0.4057502746582031
900,0.40772199630737305
901,0.4085104465484619
902,0.40969347953796387
903,0.4092991352081299
904,0.40900349617004395
905,0.4091019630432129
906,0.4091019630432129
907,0.4097919464111328
908,0.41176366806030273
909,0.41334080696105957
910,0.4105806350708008
911,0.4222128391265869
912,0.4457728862762451
913,0.4821481704711914
914,0.5395205020904541
915,0.6162140369415283
916,0.6932032108306885
917,0.7489984035491943
918,0.7776844501495361
919,0.7887251377105713
920,0.7965128421783447
921,0.7994701862335205
922,0.7874436378479004
923,0.7766985893249512
924,0.766840934753418
925,0.765657901763916
926,0.7716712951660156
927,0.7824161052703857
928,0.7905981540679932
929,0.7915840148925781
930,0.7871479988098145
931,0.779360294342041
932,0.7704882621765137
933,0.7607290744781494
934,0.7470266819000244
935,0.7333245277404785
936,0.7173547744750977
937,0.6981320381164551
938,0.6763465404510498
939,0.6633341312408447
940,0.6388869285583496
941,0.6148338317871094
942,0.5916681289672852
943,0.5686008930206299
944,0.5469138622283936
945,0.5268039703369141
946,0.500483512878418
947,0.4827396869659424
948,0.46874165534973145
949,0.4598696231842041
950,0.45208191871643066
951,0.4450829029083252
952,0.4406468868255615
953,0.4386754035949707
954,0.43532371520996094
955,0.4313805103302002
956,0.4242830276489258
957,0.4110734462738037
958,0.3871190547943115
959,0.37243103981018066
960,0.3611931800842285
961,0.3513352870941162
962,0.34611082077026367
963,0.34344911575317383
964,0.341871976852417
965,0.3405904769897461
966,0.33428144454956055
967,0.32333922386169434
968,0.31072139739990234
969,0.2986948490142822
970,0.28203511238098145
971,0.27543044090270996
972,0.27109313011169434
973,0.2629110813140869
974,0.25403904914855957
975,0.24664568901062012
976,0.2433927059173584
977,0.24250555038452148
978,0.24280118942260742
979,0.24536418914794922
980,0.2498002052307129
981,0.24773001670837402
982,0.2470400333404541
983,0.26044654846191406
984,0.2766134738922119
985,0.30322933197021484
986,0.3363516330718994
987,0.36405181884765625
988,0.394808292388916
989,0.44567441940307617
990,0.5094542503356934
991,0.5599260330200195
992,0.5844719409942627
993,0.593836784362793
994,0.5866405963897705
995,0.5857534408569336
996,0.5963997840881348
997,0.5970897674560547
998,0.5910766124725342
999,0.5950198173522949
1000,0.6102993488311768
1001,0.6031031608581543
1002,0.5747127532958984
1003,0.5471110343933105
1004,0.5233535766601562
1005,0.5031452178955078
1006,0.4679529666900635
1007,0.4397597312927246
1008,0.434436559677124
1009,0.46469974517822266
1010,0.5197062492370605
1011,0.5709667205810547
1012,0.6256773471832275
1013,0.6666858196258545
1014,0.6714174747467041
1015,0.6771349906921387
1016,0.6985263824462891
1017,0.7418022155761719
1018,0.7079899311065674
1019,0.6859085559844971
1020,0.6911330223083496
1021,0.7325358390808105
1022,0.7724597454071045
1023,0.7861621379852295
1024,0.7684180736541748
1025,0.7425906658172607
1026,0.726226806640625
1027,0.713214635848999
1028,0.6901473999023438
1029,0.6625454425811768
1030,0.6314935684204102
1031,0.6102993488311768
1032,0.5960054397583008
1033,0.5873305797576904
1034,0.5740227699279785
1035,0.5457308292388916
1036,0.5168476104736328
1037,0.49762487411499023
1038,0.4863870143890381
1039,0.4767262935638428
1040,0.46292543411254883
1041,0.4483358860015869
1042,0.4306905269622803
1043,0.42546582221984863
1044,0.42162132263183594
1045,0.4147210121154785
1046,0.4134395122528076
1047,0.41797399520874023
1048,0.4264516830444336
1049,0.4363093376159668
1050,0.4350278377532959
1051,0.42507147789001465
1052,0.4160025119781494
1053,0.40969347953796387
1054,0.3973712921142578
1055,0.3868234157562256
1056,0.3752896785736084
1057,0.3748955726623535
1058,0.3964838981628418
1059,0.43985819816589355
1060,0.4925973415374756
1061,0.5377459526062012
1062,0.5816130638122559
1063,0.6239030361175537
1064,0.6639256477355957
1065,0.7143974304199219
1066,0.7350001335144043
1067,0.7655594348907471
1068,0.8247060775756836
1069,0.9051456451416016
1070,0.991204023361206
1071,1.0772624015808105
1072,1.1576032638549805
1073,1.229663610458374
1074,1.2685034275054932
1075,1.270573616027832
1076,1.2479991912841797
1077,1.1989073753356934
1078,1.097667932510376
1079,0.991696834564209
1080,0.9019911289215088
1081,0.8365354537963867
1082,0.7859649658203125
1083,0.7407176494598389
1084,0.7321414947509766
1085,0.7692067623138428
1086,0.8391969203948975
1087,0.951378583908081
1088,1.137690544128418
1089,1.3896554708480835
1090,1.5024285316467285
1091,1.5416624546051025
1092,1.5860224962234497
1093,1.681445837020874
1094,1.828228235244751
1095,1.9626883268356323
1096,2.051605701446533
1097,2.1029646396636963
1098,2.092219591140747
1099,2.0083298683166504
1100,1.9630826711654663
1101,1.928087592124939
1102,1.8831360340118408
1103,1.8599703311920166
1104,1.834537148475647
1105,1.795697569847107
1106,1.741676926612854
1107,1.8509997129440308
1108,1.7810094356536865
1109,1.7243272066116333
1110,1.6690250635147095
1111,1.6156944036483765
1112,1.563645362854004
1113,1.5129764080047607
1114,1.4666447639465332
1115,1.430368185043335
1116,1.4016820192337036
1117,1.377037525177002
1118,1.4272136688232422
1119,1.3962602615356445
1120,1.3667855262756348
1121,1.338592290878296
1122,1.3127648830413818
1123,1.2940349578857422
1124,1.2885146141052246
1125,1.29551362991333
1126,1.2658417224884033
1127,1.2150743007659912
1128,1.163813829421997
1129,1.1191580295562744
1130,1.084360122680664
1131,1.058138370513916
1132,1.0429573059082031
1133,1.0352683067321777
1134,1.0236361026763916
1135,1.004216194152832
1136,0.9760229587554932
1137,0.9413235187530518
1138,0.9000194072723389
1139,0.8627569675445557
1140,0.8280577659606934
1141,0.7942454814910889
1142,0.7599403858184814
1143,0.7286913394927979
1144,0.7008922100067139
1145,0.6771349906921387
1146,0.660179615020752
1147,0.6518990993499756
1148,0.6524906158447266
1149,0.6622498035430908
1150,0.6710231304168701
1151,0.6849226951599121
1152,0.7028639316558838
1153,0.7249453067779541
1154,0.7425906658172607
1155,0.7499840259552002
1156,0.7501811981201172
1157,0.7495896816253662
1158,0.7478153705596924
1159,0.7434778213500977
1160,0.7371690273284912
1161,0.7300713062286377
1162,0.7283954620361328
1163,0.7308599948883057
1164,0.7309584617614746
1165,0.7320427894592285
1166,0.7300713062286377
1167,0.7249453067779541
1168,0.7195234298706055
1169,0.7136087417602539
1170,0.7056241035461426
1171,0.6962592601776123
1172,0.686992883682251
1173,0.6783180236816406
1174,0.6644184589385986
1175,0.6529834270477295
1176,0.6412527561187744
1177,0.6294233798980713
1178,0.6171011924743652
1179,0.6941890716552734
1180,0.6785151958465576
1181,0.6631369590759277
1182,0.647364616394043
1183,0.632972240447998
1184,0.6211428642272949
1185,0.6106936931610107
1186,0.592850923538208
1187,0.5773742198944092
1188,0.5624890327453613
1189,0.5492796897888184
1190,0.5925552845001221
1191,0.5830917358398438
1192,0.5734312534332275
1193,0.5636720657348633
1194,0.5558843612670898
1195,0.5517439842224121
1196,0.5519411563873291
1197,0.5597288608551025
1198,0.5615031719207764
1199,0.5680093765258789
1200,0.5779657363891602
1201,0.6056661605834961
1202,0.6505191326141357
1203,0.7074971199035645
1204,0.7711782455444336
1205,0.8084406852722168
1206,0.8386054039001465
1207,0.8740935325622559
1208,0.9022867679595947
1209,0.9232838153839111
1210,0.939450740814209
1211,0.9739527702331543
1212,0.992485523223877
1213,1.0082578659057617
1214,1.0237345695495605
1215,1.0216646194458008
1216,1.0002732276916504
1217,0.9746429920196533
1218,0.9567017555236816
1219,0.9455623626708984
1220,0.9357047080993652
1221,0.9262411594390869
1222,0.9470410346984863
1223,0.979079008102417
1224,1.0071735382080078
1225,1.0022447109222412
1226,0.9798674583435059
1227,0.9550259113311768
1228,0.9329445362091064
1229,0.9221994876861572
1230,0.9099757671356201
1231,0.8921332359313965
1232,0.871924877166748
1233,0.8509278297424316
1234,0.8561522960662842
1235,0.8480689525604248
1236,0.8217487335205078
1237,0.7805430889129639
1238,0.7373661994934082
1239,0.7031595706939697
1240,0.6746706962585449
1241,0.6494348049163818
1242,0.6270575523376465
1243,0.606848955154419
1244,0.5892035961151123
1245,0.5797402858734131
1246,0.5864434242248535
1247,0.5913722515106201
1248,0.6078348159790039
1249,0.6360280513763428
1250,0.6831483840942383
1251,0.8261847496032715
1252,0.8612785339355469
1253,0.8903589248657227
1254,0.9113559722900391
1255,0.9428021907806396
1256,1.018707275390625
1257,1.1490271091461182
1258,1.1225097179412842
1259,1.205610752105713
1260,1.4328325986862183
1261,1.807822585105896
1262,2.252408504486084
1263,2.7913334369659424
1264,3.2841238975524902
1265,3.5343143939971924
